,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Kuru Kayısı,Carrefour Sarı Kuru Kayısı 130 gr,Carrefour,"Kuru Gıdalar, Gıda, Kuruyemi̇şler, Kuru Meyve",carrefour,Istanbul Esenler Esprı Süper,35.5,2025-05-15 10:20,0
Kuru Kayısı,Dovido Kuru Kayısı 140 gr,Dovido,"Kayısı, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Kuru Gıdalar, Gıda, Kuruyemi̇şler, Çerez, Kuru Meyve",carrefour,Istanbul Esenler Esprı Süper,45.38,2025-05-15 10:19,0
Kuru Kayısı,Tadım Kuru Kayısı 140 gr,Tadım,"Kayısı, Kuru Gıdalar, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Gıda, Kuruyemi̇şler, Çerez, Kuru Meyve",migros,Avasköy Bayrampaşa M Migros,63.95,2025-05-15 10:19,0
Kuru Kayısı,Master Farm Kuru Kayısı 140 gr,Master Farm,"Kayısı, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Kuru Gıdalar, Gıda, Kuruyemi̇şler, Günkurusu-kurukayısı, Çerez, Kuru Meyve",carrefour,Istanbul Esenler Esprı Süper,64.5,2025-05-15 10:19,0
Kuru Kayısı,Kuru Kayısı 250 gr Simbat,Simbat,"050302-kayısı, 0503-kuru Meyve, 05-kuruyemiş",bim,Bağlarbaşıgaziosmanpaşa,69.5,2025-05-15 10:20,0
Kuru Kayısı,Tarım Kredi Kuru Kayısı Doypack 200 Gr,Tarım Kredi,"Gıda, Atıştırmalık, Kuru Kayısı, Kuruyemi̇ş-kurutulmuş Meyve",tarim_kredi,Istanbul Bayrampaşa,78.9,2025-05-15 10:20,0
Kuru Kayısı,Kuru Kayısı 300 gr Halis,Halis,"Yaş Yemiş, Kuruyemiş Ve Cipsler",hakmar,Selamlıüsküdar,83.5,2025-05-15 10:20,0
Kuru Kayısı,Bahçeden Kuru Kayısı 140 gr,Bahçeden,"Kayısı, Kuru Gıdalar, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Gıda, Kuruyemi̇şler, Çerez, Kuru Meyve",migros,Bayrampaşa Pashador Mm Migros,88.95,2025-05-15 10:19,0
Kuru Kayısı,Amigo Dalından Kuru Kayısı 250 gr,Amigo,"Kuru Kayısı, Çerez, Kuru Meyve",sok,Gop Kızılay,99.0,2025-05-15 10:19,0
Kuru Kayısı,Amigo dalından Kuru Kayısı Gün Kurusu 250 gr,Amigo,"Kuru Kayısı, Çerez, Kuru Meyve",sok,Gop Kızılay,99.0,2025-05-15 10:20,0
Kuru Kayısı,Tadım Kuru Kayısı 140 gr,Tadım,"Kayısı, Kuru Gıdalar, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Gıda, Kuruyemi̇şler, Çerez, Kuru Meyve",carrefour,Istanbul Esenler Esprı Süper,141.5,2025-05-15 10:19,0
Kuru Kayısı,Sarı Kuru Kayısı Promosyon 400 gr,Markasız,"Kayısı, Kuruyemiş, Kuruyemiş Servis, Kuru Meyve",migros,Bayrampaşa Pashador Mm Migros,179.95,2025-05-15 10:19,0
