,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Tavuk Eti,Piliç Jambon Dilimli 60 Gr,Aytaç,"1701-etli̇ Mamuller, 17-grup Spot, 170132-jambon Piliç, Et şarküteri, Piliç, Et Şarküteri Paket, Paket Jambon",bim,Bağlarbaşıgaziosmanpaşa,12.0,2025-05-02 10:14,0
Tavuk Eti,Lezita Piliç Schnitzel 700 Gr,Lezita,"Kasap, Pılıç, Kanatlı, Taze Gıdalar, Et şarküteri, Hindi, Pişirilmeye Hazır Et Ürünleri, Füme, Et Ve Etli̇ Mamüller, Et Şarküteri Paket, Şinitzel",carrefour,Istanbul Vıa Venezıa Süper,85.0,2025-05-02 10:14,0
Tavuk Eti,Banvit Piliç Baget,Banvit,"But, Kasap, Pılıç, Et-et Ürünleri-dondurulmuş Ürünler, Kanatlı, Et Ve Et Ürünleri, Baget, Taze Gıdalar, Piliç, Beyaz Et",carrefour,Istanbul Ramı Kışla Cad Mını,89.9,2025-05-02 10:14,0
Tavuk Eti,Beypiliç Roaster Piliç ,Beypiliç,"Et-et Ürünleri-dondurulmuş Ürünler, Et Ve Et Ürünleri, Piliç, Beyaz Et",tarim_kredi,Istanbul Gop Küçükköy,99.5,2025-05-02 10:14,0
Tavuk Eti,Banvit Piliç Baget,Banvit,"But, Kasap, Pılıç, Et-et Ürünleri-dondurulmuş Ürünler, Kanatlı, Et Ve Et Ürünleri, Baget, Taze Gıdalar, Piliç, Beyaz Et",migros,Bayrampaşa Pashador Mm Migros,99.95,2025-05-02 10:14,0
Tavuk Eti,Gedik Piliç Fileto,Gedik,"Piliç, Göğüs, Beyaz Et, Bonfile",migros,Karadolap Istanbul M Migros,159.9,2025-05-02 10:14,0
Tavuk Eti,Imren Piliç Pirzola,İmren,"But, Kümes Hayvanları-yumurta, Taze Pi̇li̇ç Ürünleri̇, Piliç, Taze Gıda Kümes Hayvanları, But Pirzola, Beyaz Et, Pirzola",migros,Mjet Gaziosmanpaşa Istanbul,169.95,2025-05-02 10:14,0
Tavuk Eti,Banvit Piliç Pirzola,Banvit,"But, Et-et Ürünleri-dondurulmuş Ürünler, Et Ve Et Ürünleri, Piliç, Beyaz Et, Pirzola",migros,Bayrampaşa Pashador Mm Migros,169.95,2025-05-02 10:14,0
Tavuk Eti,İmren Piliç Bonfile,İmren,"Kümes Hayvanları-yumurta, Taze Pi̇li̇ç Ürünleri̇, Taze Gıda Kümes Hayvanları, Piliç, Göğüs, Beyaz Et, Bonfile",migros,Avasköy Bayrampaşa M Migros,207.95,2025-05-02 10:14,0
Tavuk Eti,Banvit Piliç Bonfile,Banvit,"Et-et Ürünleri-dondurulmuş Ürünler, Et Ve Et Ürünleri, Piliç, Göğüs, Beyaz Et, Bonfile",migros,Mjet Merkez Mh Gop Istanbul,249.95,2025-05-02 10:14,0
Tavuk Eti,Banvit Piliç Kanat,Banvit,"Kanat, Piliç, Beyaz Et",migros,Bayrampaşa Pashador Mm Migros,299.95,2025-05-02 10:14,0
