,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km,sourceLat,sourceLng
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Yüzüncüyıl  Ilkadım  Samsun,31.0,2025-05-03 10:16,0,41.292782,36.33128
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Yüzüncüyıl  Ilkadım  Samsun,31.0,2025-05-03 10:16,0,41.292782,36.33128
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Sigortasüleymanpaşatekirdağ,31.0,2025-05-03 10:16,0,40.9833333,27.5166667
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Vilayet  Yenişehir  Diyarbakır,31.0,2025-05-03 10:16,0,37.91441,40.230629
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Sigortasüleymanpaşatekirdağ,31.0,2025-05-03 10:16,0,40.9833333,27.5166667
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Vilayet  Yenişehir  Diyarbakır,31.0,2025-05-03 10:16,0,37.91441,40.230629
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Meydan  Trabzon,31.0,2025-05-03 10:16,0,41.0,39.7333333
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Meydan  Trabzon,31.0,2025-05-03 10:16,0,41.0,39.7333333
Pasta,Piyale Pasta Kreması Sade 140 gr,Piyale,"Hamur Ve Pasta Malzemeleri, Kakaolu Pasta Kreması, Hamur Ve Pasta Malzemeleri̇, Tatlı Ve Hamur Işleri",sok,Trabzon Çukurçayır,31.0,2025-05-03 10:16,0,41.0,39.7333333
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Sıhke  Van,31.0,2025-05-03 10:16,0,38.4941667,43.38
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,15 Mayıs Mah  Denizli,31.0,2025-05-03 10:16,0,37.77652,29.08639
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,15 Mayıs Mah  Denizli,31.0,2025-05-03 10:16,0,37.77652,29.08639
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Sıhke  Van,31.0,2025-05-03 10:16,0,38.4941667,43.38
Pasta,Pasta Kreması Kakao 160 gr Dorbi,Dorbi,"Pasta Malzemeleri, Pasta Kreması, Un Ve Unlu Mamuller",a101,Yeni Cevdetpaşa Ipekyolu Van,31.0,2025-05-03 10:16,0,38.4941667,43.38
Pasta,Pasta Kreması Sade 140 gr Dorbi,Dorbi,"Pasta Malzemeleri, Pasta Kreması, Un Ve Unlu Mamuller",a101,Yeni Cevdetpaşa Ipekyolu Van,31.0,2025-05-03 10:16,0,38.4941667,43.38
Pasta,Pasta Kreması Kakao 160 gr Dorbi,Dorbi,"Pasta Malzemeleri, Pasta Kreması, Un Ve Unlu Mamuller",a101,Müftülük Dulkadiroğlu Kahramanmaraş,31.0,2025-05-03 10:16,0,37.5833333,36.9333333
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Divanlı  Kmaraş,31.0,2025-05-03 10:16,0,37.5833333,36.9333333
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Divanlı  Kmaraş,31.0,2025-05-03 10:16,0,37.5833333,36.9333333
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Ardamanisa,31.0,2025-05-03 10:16,0,38.619099,27.428921
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Ömerefendifatih,31.0,2025-05-03 10:16,0,41.00527,28.97696
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Dere  Konak,31.0,2025-05-03 10:16,0,38.41885,27.12872
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Gevher Nesibe  Kayseri,31.0,2025-05-03 10:16,0,38.7333333,35.4833333
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Gevher Nesibe  Kayseri,31.0,2025-05-03 10:16,0,38.7333333,35.4833333
Pasta,Pasta Kreması Kakao 160 gr Dorbi,Dorbi,"Pasta Malzemeleri, Pasta Kreması, Un Ve Unlu Mamuller",a101,Hastaneler Kocasinan Kayseri,31.0,2025-05-03 10:16,0,38.7333333,35.4833333
Pasta,Piyale Pasta Kreması Sade 140 gr,Piyale,"Hamur Ve Pasta Malzemeleri, Kakaolu Pasta Kreması, Hamur Ve Pasta Malzemeleri̇, Tatlı Ve Hamur Işleri",sok,Kırıkhan Feyzullah Kıyılı,31.0,2025-05-03 10:16,0,36.4018488,36.3498097
Pasta,Pasta Kreması Sade 140 gr Dorbi,Dorbi,"Pasta Malzemeleri, Pasta Kreması, Un Ve Unlu Mamuller",a101,Hastaneler Kocasinan Kayseri,31.0,2025-05-03 10:16,0,38.7333333,35.4833333
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,100yıl  Kırıkhan  Hatay,31.0,2025-05-03 10:16,0,36.4018488,36.3498097
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,100yıl  Kırıkhan  Hatay,31.0,2025-05-03 10:16,0,36.4018488,36.3498097
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Ulucami  Osmangazi  Bursa,31.0,2025-05-03 10:16,0,40.18257,29.06687
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Ömerefendifatih,31.0,2025-05-03 10:16,0,41.00527,28.97696
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Anıt  Konya,31.0,2025-05-03 10:16,0,37.8666667,32.4833333
Pasta,Piyale Pasta Kreması Sade 140 gr,Piyale,"Hamur Ve Pasta Malzemeleri, Kakaolu Pasta Kreması, Hamur Ve Pasta Malzemeleri̇, Tatlı Ve Hamur Işleri",sok,Konya Alaaddin Bulvarı,31.0,2025-05-03 10:16,0,37.8666667,32.4833333
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Barguzu  Yeşilyurt  Malatya,31.0,2025-05-03 10:16,0,38.35519,38.30946
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Şehitler  Gaziantep,31.0,2025-05-03 10:16,0,37.06622,37.38332
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Şehitler  Gaziantep,31.0,2025-05-03 10:16,0,37.06622,37.38332
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Barguzu  Yeşilyurt  Malatya,31.0,2025-05-03 10:16,0,38.35519,38.30946
Pasta,Pasta Kreması Kakao 160 gr Dorbi,Dorbi,"Pasta Malzemeleri, Pasta Kreması, Un Ve Unlu Mamuller",a101,Taştepe Battalgazi Malatya,31.0,2025-05-03 10:16,0,38.35519,38.30946
Pasta,Pasta Kreması Sade 140 gr Dorbi,Dorbi,"Pasta Malzemeleri, Pasta Kreması, Un Ve Unlu Mamuller",a101,Taştepe Battalgazi Malatya,31.0,2025-05-03 10:16,0,38.35519,38.30946
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Hat Boyutepebaşıeskişehir,31.0,2025-05-03 10:16,0,39.784302,30.51922
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Hat Boyutepebaşıeskişehir,31.0,2025-05-03 10:16,0,39.784302,30.51922
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Ardamanisa,31.0,2025-05-03 10:16,0,38.619099,27.428921
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Anıt  Konya,31.0,2025-05-03 10:16,0,37.8666667,32.4833333
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Ulucami  Osmangazi  Bursa,31.0,2025-05-03 10:16,0,40.18257,29.06687
Pasta,Piyale Pasta Kreması Sade 140 gr,Piyale,"Hamur Ve Pasta Malzemeleri, Kakaolu Pasta Kreması, Hamur Ve Pasta Malzemeleri̇, Tatlı Ve Hamur Işleri",sok,Van Ilk Adım,31.0,2025-05-03 10:16,0,38.4941667,43.38
Pasta,Pasta Kreması Kakao 160 gr Dorbi,Dorbi,"Pasta Malzemeleri, Pasta Kreması, Un Ve Unlu Mamuller",a101,Torlak Efeler Aydın,31.0,2025-05-03 10:16,0,37.8444,27.8458
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Anafartalar  Balıkesir,31.0,2025-05-03 10:16,0,39.648369,27.88261
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Güzelhisar  Aydın,31.0,2025-05-03 10:16,0,37.8444,27.8458
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Kızılsaray  Antalya,31.0,2025-05-03 10:16,0,36.88414,30.70563
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Güzelhisar  Aydın,31.0,2025-05-03 10:16,0,37.8444,27.8458
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Kızılsaray  Antalya,31.0,2025-05-03 10:16,0,36.88414,30.70563
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Borsa  Seyhan  Adana,31.0,2025-05-03 10:16,0,37.0,35.3213333
Pasta,Pasta Kreması Kakao 160 gr Dorbi,Dorbi,"Pasta Malzemeleri, Pasta Kreması, Un Ve Unlu Mamuller",a101,Ismet Inönü Seyhan Adana,31.0,2025-05-03 10:16,0,37.0,35.3213333
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Konurçankaya,31.0,2025-05-03 10:16,0,39.92077,32.85411
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Borsa  Seyhan  Adana,31.0,2025-05-03 10:16,0,37.0,35.3213333
Pasta,Pasta Kreması Sade 140 gr Dorbi,Dorbi,"Pasta Malzemeleri, Pasta Kreması, Un Ve Unlu Mamuller",a101,Ismet Inönü Seyhan Adana,31.0,2025-05-03 10:16,0,37.0,35.3213333
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Konurçankaya,31.0,2025-05-03 10:16,0,39.92077,32.85411
Pasta,Kakaolu Pasta Kreması 160 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Anafartalar  Balıkesir,31.0,2025-05-03 10:16,0,39.648369,27.88261
Pasta,Pasta Orman Meyve-karamel.cup 150 gr Ella,Ella,"Un Ve Bakliyatlar, Yaş Pasta Ve Benzer, Yaş Pasta",hakmar,Dünya Bankası  Izmit,45.0,2025-05-03 10:16,0,40.8532704,29.8815203
Pasta,Pasta Altı Kakao 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Hocaalizade Mah Osmangazi Bursa,52.0,2025-05-03 10:16,0,40.18257,29.06687
Pasta,Pasta Altı Kakao 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Yenişehir Yenişehir Diyarbakır,52.0,2025-05-03 10:16,0,37.91441,40.230629
Pasta,Pasta Altı Sade 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Yenişehir Yenişehir Diyarbakır,52.0,2025-05-03 10:16,0,37.91441,40.230629
Pasta,Pasta Altı Kakao 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Yeni Kızılay Çankaya Ankara,52.0,2025-05-03 10:16,0,39.92077,32.85411
Pasta,Bisto Kakaolu Pasta Altı 280 gr,Bisto,"Pastane Ve Fırın Ürünleri̇, Pastane Ve Fırın Ürünleri, Kuru Pasta-kek, Unlu Mamuller",sok,Manisa Sevgiyolu,52.0,2025-05-03 10:16,0,38.619099,27.428921
Pasta,Pasta Altı Sade 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Yeni Cevdetpaşa Ipekyolu Van,52.0,2025-05-03 10:16,0,38.4941667,43.38
Pasta,Bisto Sade Pasta Altı 280 gr,Bisto,"Pastane Ve Fırın Ürünleri̇, Pastane Ve Fırın Ürünleri, Kuru Pasta-kek, Unlu Mamuller",sok,Manisa Sevgiyolu,52.0,2025-05-03 10:16,0,38.619099,27.428921
Pasta,Bisto Kakaolu Pasta Altı 280 gr,Bisto,"Pastane Ve Fırın Ürünleri̇, Pastane Ve Fırın Ürünleri, Kuru Pasta-kek, Unlu Mamuller",sok,Eskişehir Turgut Reis,52.0,2025-05-03 10:16,0,39.784302,30.51922
Pasta,Pasta Altı Kakao 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,1anafartalar Manisa,52.0,2025-05-03 10:16,0,38.619099,27.428921
Pasta,Pasta Altı Kakao 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Yeni Cevdetpaşa Ipekyolu Van,52.0,2025-05-03 10:16,0,38.4941667,43.38
Pasta,Pasta Altı Sade 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,1anafartalar Manisa,52.0,2025-05-03 10:16,0,38.619099,27.428921
Pasta,Pasta Altı Kakao 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Atlamataşı Fatih Istanbul,52.0,2025-05-03 10:16,0,41.00527,28.97696
Pasta,Pasta Altı Sade 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Atlamataşı Fatih Istanbul,52.0,2025-05-03 10:16,0,41.00527,28.97696
Pasta,Bisto Sade Pasta Altı 280 gr,Bisto,"Pastane Ve Fırın Ürünleri̇, Pastane Ve Fırın Ürünleri, Kuru Pasta-kek, Unlu Mamuller",sok,Balıkesir Anafartalar,52.0,2025-05-03 10:16,0,39.648369,27.88261
Pasta,Bisto Kakaolu Pasta Altı 280 gr,Bisto,"Pastane Ve Fırın Ürünleri̇, Pastane Ve Fırın Ürünleri, Kuru Pasta-kek, Unlu Mamuller",sok,Kayseri Yeni Mahalle,52.0,2025-05-03 10:16,0,38.7333333,35.4833333
Pasta,Bisto Sade Pasta Altı 280 gr,Bisto,"Pastane Ve Fırın Ürünleri̇, Pastane Ve Fırın Ürünleri, Kuru Pasta-kek, Unlu Mamuller",sok,Kayseri Yeni Mahalle,52.0,2025-05-03 10:16,0,38.7333333,35.4833333
Pasta,Bisto Sade Pasta Altı 280 gr,Bisto,"Pastane Ve Fırın Ürünleri̇, Pastane Ve Fırın Ürünleri, Kuru Pasta-kek, Unlu Mamuller",sok,Bursa Heykel,52.0,2025-05-03 10:16,0,40.18257,29.06687
Pasta,Pasta Altı Kakao 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Güzelhisar Merkez Aydın,52.0,2025-05-03 10:16,0,37.8444,27.8458
Pasta,Bisto Kakaolu Pasta Altı 280 gr,Bisto,"Pastane Ve Fırın Ürünleri̇, Pastane Ve Fırın Ürünleri, Kuru Pasta-kek, Unlu Mamuller",sok,Balıkesir Zağnos Paşa Cad,52.0,2025-05-03 10:16,0,39.648369,27.88261
Pasta,Pasta Altı Kakao 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Çiftlikönü Süleymanpaşa Tekirdağ,52.0,2025-05-03 10:16,0,40.9833333,27.5166667
Pasta,Pasta Altı Sade 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Güzelhisar Merkez Aydın,52.0,2025-05-03 10:16,0,37.8444,27.8458
Pasta,Bisto Kakaolu Pasta Altı 280 gr,Bisto,"Pastane Ve Fırın Ürünleri̇, Pastane Ve Fırın Ürünleri, Kuru Pasta-kek, Unlu Mamuller",sok,Kemeraltı Kızlarağası,52.0,2025-05-03 10:16,0,38.41885,27.12872
Pasta,Bisto Kakaolu Pasta Altı 280 gr,Bisto,"Pastane Ve Fırın Ürünleri̇, Pastane Ve Fırın Ürünleri, Kuru Pasta-kek, Unlu Mamuller",sok,Bursa Osmangazi Mağaz,52.0,2025-05-03 10:16,0,40.18257,29.06687
Pasta,Pasta Altı Sade 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Ishakçılar Derince Kocaeli,52.0,2025-05-03 10:16,0,40.8532704,29.8815203
Pasta,Bisto Sade Pasta Altı 280 gr,Bisto,"Pastane Ve Fırın Ürünleri̇, Pastane Ve Fırın Ürünleri, Kuru Pasta-kek, Unlu Mamuller",sok,Kemeraltı Kızlarağası,52.0,2025-05-03 10:16,0,38.41885,27.12872
Pasta,Pasta Altı Kakao 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Hisar Konak Izmir,52.0,2025-05-03 10:16,0,38.41885,27.12872
Pasta,Pasta Altı Sade 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Hisar Konak Izmir,52.0,2025-05-03 10:16,0,38.41885,27.12872
Pasta,Pasta Altı Kakao 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Hatboyu Tepebaşı Eskişehir,52.0,2025-05-03 10:16,0,39.784302,30.51922
Pasta,Bisto Sade Pasta Altı 280 gr,Bisto,"Pastane Ve Fırın Ürünleri̇, Pastane Ve Fırın Ürünleri, Kuru Pasta-kek, Unlu Mamuller",sok,Eskişehir Turgut Reis,52.0,2025-05-03 10:16,0,39.784302,30.51922
Pasta,Pasta Altı Sade 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Hastaneler Kocasinan Kayseri,52.0,2025-05-03 10:16,0,38.7333333,35.4833333
Pasta,Pasta Altı Kakao 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Hastaneler Kocasinan Kayseri,52.0,2025-05-03 10:16,0,38.7333333,35.4833333
Pasta,Pasta Altı Sade 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Hatboyu Tepebaşı Eskişehir,52.0,2025-05-03 10:16,0,39.784302,30.51922
Pasta,Pasta Altı Kakao 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Ishakçılar Derince Kocaeli,52.0,2025-05-03 10:16,0,40.8532704,29.8815203
Pasta,Pasta Altı Sade 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Ismet Inönü Seyhan Adana,52.0,2025-05-03 10:16,0,37.0,35.3213333
Pasta,Pasta Altı Kakao 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Yalım Artuklu Mardin,52.0,2025-05-03 10:16,0,37.3122361,40.735112
