,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km,sourceLat,sourceLng
Ekmek Hamuru (Yufka),Üçgen Yufka 360 gr Connex,Connex,"041602-yufka, 04-bakliyat Ve Unlu Mamuller, 0416-paket Ekmek",bim,Şehitler  Gaziantep,30.0,2025-05-03 10:16,0,37.06622,37.38332
Ekmek Hamuru (Yufka),Tamköy Üçgen Yufka 360 gr,Tamköy,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Kayseri Yeni Mahalle,30.0,2025-05-03 10:16,0,38.7333333,35.4833333
Ekmek Hamuru (Yufka),Tamköy Üçgen Yufka 360 gr,Tamköy,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Gaziantep Alleben,30.0,2025-05-03 10:16,0,37.06622,37.38332
Ekmek Hamuru (Yufka),Tamköy Üçgen Yufka 360 gr,Tamköy,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Muratpaşa Yenikapı,30.0,2025-05-03 10:16,0,36.88414,30.70563
Ekmek Hamuru (Yufka),Fatira Üçgen Yufka 360 gr,Farita,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Kayseri Yeni Mahalle,30.0,2025-05-03 10:16,0,38.7333333,35.4833333
Ekmek Hamuru (Yufka),Üçgen Yufka 360 gr Connex,Connex,"041602-yufka, 04-bakliyat Ve Unlu Mamuller, 0416-paket Ekmek",bim,Hat Boyutepebaşıeskişehir,30.0,2025-05-03 10:16,0,39.784302,30.51922
Ekmek Hamuru (Yufka),Tamköy Üçgen Yufka 360 gr,Tamköy,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Eskişehir Sıhhiye,30.0,2025-05-03 10:16,0,39.784302,30.51922
Ekmek Hamuru (Yufka),Tamköy Üçgen Yufka 360 gr,Tamköy,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Bağçeşme Devran Cadde,30.0,2025-05-03 10:16,0,40.8532704,29.8815203
Ekmek Hamuru (Yufka),Üçgen Yufka 360 gr Connex,Connex,"041602-yufka, 04-bakliyat Ve Unlu Mamuller, 0416-paket Ekmek",bim,Akpınar  Izmit,30.0,2025-05-03 10:16,0,40.8532704,29.8815203
Ekmek Hamuru (Yufka),Üçgen Yufka 360 gr Connex,Connex,"041602-yufka, 04-bakliyat Ve Unlu Mamuller, 0416-paket Ekmek",bim,Yakutiye  Erzurum,30.0,2025-05-03 10:16,0,39.9043189,41.2678853
Ekmek Hamuru (Yufka),Fatira Üçgen Yufka 360 gr,Farita,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Erzurum Pelit,30.0,2025-05-03 10:16,0,39.9043189,41.2678853
Ekmek Hamuru (Yufka),Tamköy Üçgen Yufka 360 gr,Tamköy,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Konya Alaaddin Bulvarı,30.0,2025-05-03 10:16,0,37.8666667,32.4833333
Ekmek Hamuru (Yufka),Üçgen Yufka 360 gr Connex,Connex,"041602-yufka, 04-bakliyat Ve Unlu Mamuller, 0416-paket Ekmek",bim,Anıt  Konya,30.0,2025-05-03 10:16,0,37.8666667,32.4833333
Ekmek Hamuru (Yufka),Üçgen Yufka 360 gr Connex,Connex,"041602-yufka, 04-bakliyat Ve Unlu Mamuller, 0416-paket Ekmek",bim,Gevher Nesibe  Kayseri,30.0,2025-05-03 10:16,0,38.7333333,35.4833333
Ekmek Hamuru (Yufka),Üçgen Yufka 360 gr Connex,Connex,"041602-yufka, 04-bakliyat Ve Unlu Mamuller, 0416-paket Ekmek",bim,Sigortasüleymanpaşatekirdağ,30.0,2025-05-03 10:16,0,40.9833333,27.5166667
Ekmek Hamuru (Yufka),Üçgen Yufka 360 gr Connex,Connex,"041602-yufka, 04-bakliyat Ve Unlu Mamuller, 0416-paket Ekmek",bim,Ardamanisa,30.0,2025-05-03 10:16,0,38.619099,27.428921
Ekmek Hamuru (Yufka),Fatira Üçgen Yufka 360 gr,Farita,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Trabzon Çukurçayır,30.0,2025-05-03 10:16,0,41.0,39.7333333
Ekmek Hamuru (Yufka),Üçgen Yufka 360 gr Connex,Connex,"041602-yufka, 04-bakliyat Ve Unlu Mamuller, 0416-paket Ekmek",bim,Sıhke  Van,30.0,2025-05-03 10:16,0,38.4941667,43.38
Ekmek Hamuru (Yufka),Üçgen Yufka 360 gr Connex,Connex,"041602-yufka, 04-bakliyat Ve Unlu Mamuller, 0416-paket Ekmek",bim,Meydan  Trabzon,30.0,2025-05-03 10:16,0,41.0,39.7333333
Ekmek Hamuru (Yufka),Tamköy Üçgen Yufka 360 gr,Tamköy,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Adana Seyhan Kurtuluş,30.0,2025-05-03 10:16,0,37.0,35.3213333
Ekmek Hamuru (Yufka),Tamköy Üçgen Yufka 360 gr,Tamköy,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Çankaya Merkez,30.0,2025-05-03 10:16,0,39.92077,32.85411
Ekmek Hamuru (Yufka),Fatira Üçgen Yufka 360 gr,Farita,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Van Ilk Adım,30.0,2025-05-03 10:16,0,38.4941667,43.38
Ekmek Hamuru (Yufka),Üçgen Yufka 360 gr Connex,Connex,"041602-yufka, 04-bakliyat Ve Unlu Mamuller, 0416-paket Ekmek",bim,Borsa  Seyhan  Adana,30.0,2025-05-03 10:16,0,37.0,35.3213333
Ekmek Hamuru (Yufka),Üçgen Yufka 360 gr Connex,Connex,"041602-yufka, 04-bakliyat Ve Unlu Mamuller, 0416-paket Ekmek",bim,Konurçankaya,30.0,2025-05-03 10:16,0,39.92077,32.85411
Ekmek Hamuru (Yufka),Yufka 500 gr Nimet,Nimet,"Normal Yufka, Yufka, Un Ve Unlu Mamuller",a101,Yenikent Kızıltepe Mardin,34.0,2025-05-03 10:16,0,37.3122361,40.735112
Ekmek Hamuru (Yufka),Yufka 500 gr Nimet,Nimet,"Normal Yufka, Yufka, Un Ve Unlu Mamuller",a101,Dağkapı Meydanı Yenişehir Diyarbakır,36.0,2025-05-03 10:16,0,37.91441,40.230629
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Taştepe Battalgazi Malatya,37.0,2025-05-03 10:16,0,38.35519,38.30946
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Yenişehir Yenişehir Diyarbakır,37.0,2025-05-03 10:16,0,37.91441,40.230629
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Agora Konak Izmir,37.0,2025-05-03 10:16,0,38.41885,27.12872
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Özlem Yüzgüleç Kırıkhan Hatay,37.0,2025-05-03 10:16,0,36.4018488,36.3498097
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Esentepe Mah Ortahisar,37.0,2025-05-03 10:16,0,41.0,39.7333333
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Yalım Artuklu Mardin,37.0,2025-05-03 10:16,0,37.3122361,40.735112
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Elif Sare Karesi Balıkesir,37.0,2025-05-03 10:16,0,39.648369,27.88261
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Kurşunlu Ilkadım Samsun,37.0,2025-05-03 10:16,0,41.292782,36.33128
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Yeni Kızılay Çankaya Ankara,37.0,2025-05-03 10:16,0,39.92077,32.85411
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Yeşil Su Şahinbey Gaziantep,37.0,2025-05-03 10:16,0,37.06622,37.38332
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Kayalık Pamukkale Denizli,37.0,2025-05-03 10:16,0,37.77652,29.08639
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,1anafartalar Manisa,37.0,2025-05-03 10:16,0,38.619099,27.428921
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Ismet Inönü Seyhan Adana,37.0,2025-05-03 10:16,0,37.0,35.3213333
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Hastaneler Kocasinan Kayseri,37.0,2025-05-03 10:16,0,38.7333333,35.4833333
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Müftülük Dulkadiroğlu Kahramanmaraş,37.0,2025-05-03 10:16,0,37.5833333,36.9333333
Ekmek Hamuru (Yufka),Bagetta Üçgen Yufka 360 Gr,Markasız,"Gıda, Temel Gıda Ürünleri, Unlu Mamüller, Yufka",tarim_kredi,Hatay Payas Namık Kemal,37.0,2025-05-03 10:16,0,38.7333333,35.4833333
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Güzelhisar Merkez Aydın,37.0,2025-05-03 10:16,0,37.8444,27.8458
Ekmek Hamuru (Yufka),Bagetta Üçgen Yufka 360 Gr,Markasız,"Gıda, Temel Gıda Ürünleri, Unlu Mamüller, Yufka",tarim_kredi,Istanbul Beyoğlu Piyalepaşa,37.0,2025-05-03 10:16,0,41.00527,28.97696
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Balık Hali Meram Konya,37.0,2025-05-03 10:16,0,37.8666667,32.4833333
Ekmek Hamuru (Yufka),Bagetta Üçgen Yufka 360 Gr,Markasız,"Gıda, Temel Gıda Ürünleri, Unlu Mamüller, Yufka",tarim_kredi,Tekirdağ Süleymanpaşa Cezaevi,37.0,2025-05-03 10:16,0,40.9833333,27.5166667
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Atlamataşı Fatih Istanbul,37.0,2025-05-03 10:16,0,41.00527,28.97696
Ekmek Hamuru (Yufka),Bagetta Üçgen Yufka 360 Gr,Markasız,"Gıda, Temel Gıda Ürünleri, Unlu Mamüller, Yufka",tarim_kredi,Adana Seyhan Ibo Osman,37.0,2025-05-03 10:16,0,37.0,35.3213333
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Hatboyu Tepebaşı Eskişehir,37.0,2025-05-03 10:16,0,39.784302,30.51922
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Yeni Cevdetpaşa Ipekyolu Van,37.0,2025-05-03 10:16,0,38.4941667,43.38
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Çiftlikönü Süleymanpaşa Tekirdağ,37.0,2025-05-03 10:16,0,40.9833333,27.5166667
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Ferah Yakutiye Erzurum,37.0,2025-05-03 10:16,0,39.9043189,41.2678853
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Ishakçılar Derince Kocaeli,37.0,2025-05-03 10:16,0,40.8532704,29.8815203
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Ismetpaşa Caddesi Muratpaşa Antalya,37.0,2025-05-03 10:16,0,36.88414,30.70563
Ekmek Hamuru (Yufka),Tamköy Yufka 500 gr,Tamköy,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Eskişehir Sıhhiye,37.85,2025-05-03 10:16,0,39.784302,30.51922
Ekmek Hamuru (Yufka),Bagetta Yufka 500 Gr,Markasız,"Gıda, Temel Gıda Ürünleri, Unlu Mamüller, Yufka",tarim_kredi,Ankara Necatibey Market,38.0,2025-05-03 10:16,0,39.92077,32.85411
Ekmek Hamuru (Yufka),Bagetta Yufka 500 Gr,Markasız,"Gıda, Temel Gıda Ürünleri, Unlu Mamüller, Yufka",tarim_kredi,Hatay Kırıkhan Toki,38.0,2025-05-03 10:16,0,36.4018488,36.3498097
Ekmek Hamuru (Yufka),Yufka 500 gr Nimet,Nimet,"Normal Yufka, Yufka, Un Ve Unlu Mamuller",a101,Özlem Yüzgüleç Kırıkhan Hatay,38.0,2025-05-03 10:16,0,36.4018488,36.3498097
Ekmek Hamuru (Yufka),Tamköy Yufka 500 gr,Tamköy,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Kırıkhan Feyzullah Kıyılı,38.0,2025-05-03 10:16,0,36.4018488,36.3498097
Ekmek Hamuru (Yufka),Tamköy Yufka 500 gr,Tamköy,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Çankaya Merkez,38.0,2025-05-03 10:16,0,39.92077,32.85411
Ekmek Hamuru (Yufka),Bagetta Yufka 500 Gr,Markasız,"Gıda, Temel Gıda Ürünleri, Unlu Mamüller, Yufka",tarim_kredi,Hatay Payas Namık Kemal,38.0,2025-05-03 10:16,0,38.7333333,35.4833333
Ekmek Hamuru (Yufka),Bagetta Yufka 500 Gr,Markasız,"Gıda, Temel Gıda Ürünleri, Unlu Mamüller, Yufka",tarim_kredi,Samsun Unkapanı Market,39.5,2025-05-03 10:16,0,41.292782,36.33128
Ekmek Hamuru (Yufka),Tamköy Yufka 500 gr,Tamköy,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Samsun Hançerli,39.5,2025-05-03 10:16,0,41.292782,36.33128
Ekmek Hamuru (Yufka),Yufka 500 gr Nimet,Nimet,"Normal Yufka, Yufka, Un Ve Unlu Mamuller",a101,Atlamataşı Fatih Istanbul,39.95,2025-05-03 10:16,0,41.00527,28.97696
Ekmek Hamuru (Yufka),Bagetta Yufka 500 Gr,Markasız,"Gıda, Temel Gıda Ürünleri, Unlu Mamüller, Yufka",tarim_kredi,Mardin Artuklu 13 Mart,40.0,2025-05-03 10:16,0,37.3122361,40.735112
Ekmek Hamuru (Yufka),Tamköy Yufka 500 gr,Tamköy,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Mardin Keyfi Seyran,40.0,2025-05-03 10:16,0,37.3122361,40.735112
Ekmek Hamuru (Yufka),Tamköy Yufka 500 gr,Tamköy,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Kmaraş Yeni Sarayaltı,40.0,2025-05-03 10:16,0,37.5833333,36.9333333
Ekmek Hamuru (Yufka),Yufka 500 gr Nimet,Nimet,"Normal Yufka, Yufka, Un Ve Unlu Mamuller",a101,Yeni Cevdetpaşa Ipekyolu Van,40.0,2025-05-03 10:16,0,38.4941667,43.38
Ekmek Hamuru (Yufka),Tamköy Yufka 500 gr,Tamköy,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Diyarbakır Balıkçılarbaşı,40.0,2025-05-03 10:16,0,37.91441,40.230629
Ekmek Hamuru (Yufka),Bagetta Yufka 500 Gr,Markasız,"Gıda, Temel Gıda Ürünleri, Unlu Mamüller, Yufka",tarim_kredi,Diyarbakır Kayapınar Huzurevleri,40.0,2025-05-03 10:16,0,37.91441,40.230629
Ekmek Hamuru (Yufka),Bagetta Yufka 500 Gr,Markasız,"Gıda, Temel Gıda Ürünleri, Unlu Mamüller, Yufka",tarim_kredi,Kahramanmaraş Onikişubat Ismet Karaokur,40.0,2025-05-03 10:16,0,37.5833333,36.9333333
Ekmek Hamuru (Yufka),Yufka 500 gr Nimet,Nimet,"Normal Yufka, Yufka, Un Ve Unlu Mamuller",a101,Taştepe Battalgazi Malatya,40.0,2025-05-03 10:16,0,38.35519,38.30946
Ekmek Hamuru (Yufka),Yufka 500 gr Nimet,Nimet,"Normal Yufka, Yufka, Un Ve Unlu Mamuller",a101,Çiftlikönü Süleymanpaşa Tekirdağ,40.0,2025-05-03 10:16,0,40.9833333,27.5166667
Ekmek Hamuru (Yufka),Tamköy Yufka 500 gr,Tamköy,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Kayseri Yeni Mahalle,41.25,2025-05-03 10:16,0,38.7333333,35.4833333
Ekmek Hamuru (Yufka),Yufka 500 gr Nimet,Nimet,"Normal Yufka, Yufka, Un Ve Unlu Mamuller",a101,Sakarya Caddesi Çankaya Ankara,41.5,2025-05-03 10:16,0,39.92077,32.85411
Ekmek Hamuru (Yufka),Yufka 500 gr Nimet,Nimet,"Normal Yufka, Yufka, Un Ve Unlu Mamuller",a101,Hastaneler Kocasinan Kayseri,41.95,2025-05-03 10:16,0,38.7333333,35.4833333
Ekmek Hamuru (Yufka),Yufka 500 gr Nimet,Nimet,"Normal Yufka, Yufka, Un Ve Unlu Mamuller",a101,Kurşunlu Ilkadım Samsun,42.0,2025-05-03 10:16,0,41.292782,36.33128
Ekmek Hamuru (Yufka),Bagetta Yufka 500 Gr,Markasız,"Gıda, Temel Gıda Ürünleri, Unlu Mamüller, Yufka",tarim_kredi,Gaziantep Şehitkamil Şirinevler,44.0,2025-05-03 10:16,0,37.06622,37.38332
