,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Dondurma,Dondurma Galaksi 125 Ml Fantasia,Golf,"1102-dondurma, 110202-impulse Dondurmalar, 11-dondurulmuş Ürünler",bim,Bağlarbaşıgaziosmanpaşa,5.0,2025-05-03 10:16,0
Dondurma,Dondurma Vanilya 30 Ml Minikon,Minikon,"1711-dondurulmuş Ürünler, 171109-impulse Dondurmalar, 17-grup Spot",bim,Bağlarbaşıgaziosmanpaşa,5.0,2025-05-03 10:16,0
Dondurma,Dondurma Vanilya 70ml Nestor Joy,Markasız,"Dondurma Ve Dondurulmuş Ürünler, Çubuklu D, Çubuklu Dondurmalar",hakmar,Selamlıüsküdar,10.0,2025-05-03 10:16,0
Dondurma,Dondurma Antep Fıstık 70ml Nestor Joy,Markasız,"Dondurma Ve Dondurulmuş Ürünler, Çubuklu D, Çubuklu Dondurmalar",hakmar,Selamlıüsküdar,10.0,2025-05-03 10:16,0
Dondurma,Dondurma Kakao 70ml Nestor Joy,Markasız,"Dondurma Ve Dondurulmuş Ürünler, Çubuklu D, Çubuklu Dondurmalar",hakmar,Selamlıüsküdar,10.0,2025-05-03 10:16,0
Dondurma,Dondurma Çilek 70ml Nestor Joy,Markasız,"Dondurma Ve Dondurulmuş Ürünler, Çubuklu D, Çubuklu Dondurmalar",hakmar,Selamlıüsküdar,10.0,2025-05-03 10:16,0
Dondurma,Dondurma Vanilya & kakao 750 Ml Sizin İçin,Golf,"1102-dondurma, Litrelik Dondurmalar, 110201-ev Tipi Dondurmalar, Dondurma Ve Dondurulmuş Ürünler, Litrelik, 11-dondurulmuş Ürünler",bim,Bağlarbaşıgaziosmanpaşa,10.75,2025-05-03 10:16,0
Dondurma,Dondurma Kornet Çilek-kaymak120mlnestor Icon,Markasız,"Dondurma Ve Dondurulmuş Ürünler, Çubuklu D, Çubuklu Dondurmalar",hakmar,Selamlıüsküdar,16.0,2025-05-03 10:16,0
Dondurma,Dondurma 90 ml Viennetta Algida,Algida,"Dondurma-kaymak-sütlü Tatlılar, Dondurma, Gıda, Stıck Ürünler, Dondurma Ve Dondurulmuş Ürünler, Self Servıs, Süt Ve Süt Ürünleri, Çubuklu D, Tek Dondurma, Çubuklu Dondurmalar, Dondurmalar, Dondurma-donuk Ürünler, Tek Dondurmalar",tarim_kredi,Istanbul Gop Market,18.5,2025-05-03 10:16,0
Dondurma,Dondurma 90 ml Viennetta Algida,Algida,"Dondurma-kaymak-sütlü Tatlılar, Dondurma, Gıda, Stıck Ürünler, Dondurma Ve Dondurulmuş Ürünler, Self Servıs, Süt Ve Süt Ürünleri, Çubuklu D, Tek Dondurma, Çubuklu Dondurmalar, Dondurmalar, Dondurma-donuk Ürünler, Tek Dondurmalar",a101,Sarıgöl Gaziosmanpaşa Istanbul,20.0,2025-05-03 10:16,0
Dondurma,Dondurma 90 ml Viennetta Algida,Algida,"Dondurma-kaymak-sütlü Tatlılar, Dondurma, Gıda, Stıck Ürünler, Dondurma Ve Dondurulmuş Ürünler, Self Servıs, Süt Ve Süt Ürünleri, Çubuklu D, Tek Dondurma, Çubuklu Dondurmalar, Dondurmalar, Dondurma-donuk Ürünler, Tek Dondurmalar",sok,Gop Sarıgöl,20.0,2025-05-03 10:16,0
