,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Hazır Kahve,Nescafe Ice Toffee Nut 10.5 Gr,Nescafe,"Kuru Gıdalar, Gıda, Hazırlanacak Kahve, Kahve/çay Ve Di̇ğer",carrefour,Istanbul Bayrampaşa Forum Hıpe,7.95,2025-05-11 10:17,0
Hazır Kahve,Nescafe Vanilla Latte 14.5 gr,Nescafe,"Kuru Gıdalar, Gıda, Hazırlanacak Kahve, Kahve/çay Ve Di̇ğer",carrefour,Istanbul Bayrampaşa Forum Hıpe,9.5,2025-05-11 10:16,0
Hazır Kahve,Nescafe 3 ü 1 arada Fındıklı 17 gr,Nescafe,"Kuru Gıdalar, Gıda, Hazırlanacak Kahve, Kahve/çay Ve Di̇ğer",carrefour,Istanbul Bayrampaşa Forum Hıpe,10.0,2025-05-11 10:16,0
Hazır Kahve,Nescafe Klasik 2 gr,Nescafe,"Çay-kahve-toz Içecekler, Kuru Gıdalar, Özel Kahveler, Özel Kahv, Gıda, Hazır Kahveler, Hazırlanacak Kahve, Kahve/çay Ve Di̇ğer, Hazır Kahve, Içecekler, Kahve",carrefour,Istanbul Bayrampaşa Forum Hıpe,10.0,2025-05-11 10:16,0
Hazır Kahve,Nescafe Klasik 2 gr,Nescafe,"Çay-kahve-toz Içecekler, Kuru Gıdalar, Özel Kahveler, Özel Kahv, Gıda, Hazır Kahveler, Hazırlanacak Kahve, Kahve/çay Ve Di̇ğer, Hazır Kahve, Içecekler, Kahve",sok,Gop Kızılay,10.0,2025-05-11 10:16,0
Hazır Kahve,Nescafe Klasik 2 gr,Nescafe,"Çay-kahve-toz Içecekler, Kuru Gıdalar, Özel Kahveler, Özel Kahv, Gıda, Hazır Kahveler, Hazırlanacak Kahve, Kahve/çay Ve Di̇ğer, Hazır Kahve, Içecekler, Kahve",hakmar,Selamlıüsküdar,10.0,2025-05-11 10:16,0
Hazır Kahve,Nescafe Gold Espresso 2 gr,Nescafe,"Kuru Gıdalar, Gıda, Hazırlanacak Kahve, Kahve/çay Ve Di̇ğer",carrefour,Istanbul Bayrampaşa Forum Hıpe,11.0,2025-05-11 10:16,0
Hazır Kahve,Nescafe Gold 2 gr,Nescafe,"Özel Kahveler, Gıda, Granül Kahve, Içecekler, Kahve, Çay, Kahve Ve Toz İçecekler, Çay-kahve-toz Içecekler, Kuru Gıdalar, Özel Kahv, Hazır Kahveler, Hazırlanacak Kahve, Kahve/çay Ve Di̇ğer, Hazır Kahve, Granül Kahve Gold",sok,Gop Sarıgöl,11.0,2025-05-11 10:16,0
Hazır Kahve,Nescafe Gold 2 gr,Nescafe,"Özel Kahveler, Gıda, Granül Kahve, Içecekler, Kahve, Çay, Kahve Ve Toz İçecekler, Çay-kahve-toz Içecekler, Kuru Gıdalar, Özel Kahv, Hazır Kahveler, Hazırlanacak Kahve, Kahve/çay Ve Di̇ğer, Hazır Kahve, Granül Kahve Gold",carrefour,Istanbul Bayrampaşa Forum Hıpe,11.0,2025-05-11 10:16,0
Hazır Kahve,Nescafe Gold 2 gr,Nescafe,"Özel Kahveler, Gıda, Granül Kahve, Içecekler, Kahve, Çay, Kahve Ve Toz İçecekler, Çay-kahve-toz Içecekler, Kuru Gıdalar, Özel Kahv, Hazır Kahveler, Hazırlanacak Kahve, Kahve/çay Ve Di̇ğer, Hazır Kahve, Granül Kahve Gold",hakmar,Selimpaşa  Üsküdar,11.0,2025-05-11 10:16,0
Hazır Kahve,Nescafe Gold 2 gr,Nescafe,"Özel Kahveler, Gıda, Granül Kahve, Içecekler, Kahve, Çay, Kahve Ve Toz İçecekler, Çay-kahve-toz Içecekler, Kuru Gıdalar, Özel Kahv, Hazır Kahveler, Hazırlanacak Kahve, Kahve/çay Ve Di̇ğer, Hazır Kahve, Granül Kahve Gold",a101,Çukurçeşme Gaziosmanpaşa Istanbul,11.0,2025-05-11 10:16,0
Hazır Kahve,Soğuk Kahve Xpress Orijinal250ml Nescafe,Nescafe,"Enerjı-buzlu Içecek, Soğuk Kah, 03-içecekler, Gazsız Içecekler, Gıda, Soğuk İçecek, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, 0311-buzlu Kahve, Lıkıtler, Içecekler, Sıvı İçecekler Ve Ci̇ps, Buzlu Kahve, 031101-buzlu Kahve, Içecek, Soğuk Kahveler, Soğuk Kahve",carrefour,Istanbul Küçükköy Süper,39.9,2025-05-11 10:16,0
Hazır Kahve,Soğuk Kahve Xpress Orijinal250ml Nescafe,Nescafe,"Enerjı-buzlu Içecek, Soğuk Kah, 03-içecekler, Gazsız Içecekler, Gıda, Soğuk İçecek, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, 0311-buzlu Kahve, Lıkıtler, Içecekler, Sıvı İçecekler Ve Ci̇ps, Buzlu Kahve, 031101-buzlu Kahve, Içecek, Soğuk Kahveler, Soğuk Kahve",sok,Gazıosmanpasa Halıtpasa C,39.9,2025-05-11 10:16,0
Hazır Kahve,Nescafe Xpress Şekersiz Latte 250 Ml,Nescafe,"Enerjı-buzlu Içecek, Gazsız Içecekler, Gıda, Buzlu Kahve, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Lıkıtler, Soğuk Kahveler",carrefour,Istanbul Esenler Esprı Süper,39.9,2025-05-11 10:16,0
Hazır Kahve,Soğuk Kahve Xpress Orijinal250ml Nescafe,Nescafe,"Enerjı-buzlu Içecek, Soğuk Kah, 03-içecekler, Gazsız Içecekler, Gıda, Soğuk İçecek, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, 0311-buzlu Kahve, Lıkıtler, Içecekler, Sıvı İçecekler Ve Ci̇ps, Buzlu Kahve, 031101-buzlu Kahve, Içecek, Soğuk Kahveler, Soğuk Kahve",bim,Muratpaşa  Bayrampaşa,40.0,2025-05-11 10:16,0
Hazır Kahve,Kahve Matinal 100 gr Nescafe,Nescafe,"170320-ınstant Kahve, 17-grup Spot, 1703-i̇çecekler",bim,Bağlarbaşıgaziosmanpaşa,50.0,2025-05-11 10:16,0
Hazır Kahve,Soğuk Kahve Xpress Orijinal250ml Nescafe,Nescafe,"Enerjı-buzlu Içecek, Soğuk Kah, 03-içecekler, Gazsız Içecekler, Gıda, Soğuk İçecek, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, 0311-buzlu Kahve, Lıkıtler, Içecekler, Sıvı İçecekler Ve Ci̇ps, Buzlu Kahve, 031101-buzlu Kahve, Içecek, Soğuk Kahveler, Soğuk Kahve",a101,Çukurçeşme Gaziosmanpaşa Istanbul,55.0,2025-05-11 10:16,0
Hazır Kahve,Nescafe Xpress Şekersiz Latte 250 Ml,Nescafe,"Enerjı-buzlu Içecek, Gazsız Içecekler, Gıda, Buzlu Kahve, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Lıkıtler, Soğuk Kahveler",migros,Avasköy Bayrampaşa M Migros,55.0,2025-05-11 10:16,0
Hazır Kahve,Soğuk Kahve Xpress Orijinal250ml Nescafe,Nescafe,"Enerjı-buzlu Içecek, Soğuk Kah, 03-içecekler, Gazsız Içecekler, Gıda, Soğuk İçecek, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, 0311-buzlu Kahve, Lıkıtler, Içecekler, Sıvı İçecekler Ve Ci̇ps, Buzlu Kahve, 031101-buzlu Kahve, Içecek, Soğuk Kahveler, Soğuk Kahve",migros,Mjet Merkez Mh Gop Istanbul,55.0,2025-05-11 10:16,0
