,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Tavuk Eti,Piliç Jambon Dilimli 60 Gr,Aytaç,"1701-etli̇ Mamuller, 17-grup Spot, 170132-jambon Piliç, Et şarküteri, Piliç, Et Şarküteri Paket, Paket Jambon",bim,Bağlarbaşıgaziosmanpaşa,12.0,2025-05-11 10:16,0
Tavuk Eti,Banvit Vakumlu Piliç Sucuk 250g,Banvit,"Paket Sucuk, Et Şarküteri, Et-et Ürünleri-dondurulmuş Ürünler, Sosis, İşlenmi̇ş Et Ürünleri̇, Et Ve Et Ürünleri, Et şarküteri, Piliç, Sucuk Piliç, Et Ve Etli̇ Mamüller, Et Şarküteri Paket, Sucuk",a101,Çukurçeşme Gaziosmanpaşa Istanbul,42.5,2025-05-11 10:16,0
Tavuk Eti,Banvit Vakumlu Piliç Sucuk 250g,Banvit,"Paket Sucuk, Et Şarküteri, Et-et Ürünleri-dondurulmuş Ürünler, Sosis, İşlenmi̇ş Et Ürünleri̇, Et Ve Et Ürünleri, Et şarküteri, Piliç, Sucuk Piliç, Et Ve Etli̇ Mamüller, Et Şarküteri Paket, Sucuk",tarim_kredi,Istanbul Gop Market,42.5,2025-05-11 10:16,0
Tavuk Eti,Banvit Vakumlu Piliç Sucuk 250g,Banvit,"Paket Sucuk, Et Şarküteri, Et-et Ürünleri-dondurulmuş Ürünler, Sosis, İşlenmi̇ş Et Ürünleri̇, Et Ve Et Ürünleri, Et şarküteri, Piliç, Sucuk Piliç, Et Ve Etli̇ Mamüller, Et Şarküteri Paket, Sucuk",sok,Gop Sarıgöl,42.5,2025-05-11 10:16,0
Tavuk Eti,Banvit Vakumlu Piliç Sucuk 250g,Banvit,"Paket Sucuk, Et Şarküteri, Et-et Ürünleri-dondurulmuş Ürünler, Sosis, İşlenmi̇ş Et Ürünleri̇, Et Ve Et Ürünleri, Et şarküteri, Piliç, Sucuk Piliç, Et Ve Etli̇ Mamüller, Et Şarküteri Paket, Sucuk",migros,Avasköy Bayrampaşa M Migros,45.9,2025-05-11 10:16,0
Tavuk Eti,Lezita Piliç Schnitzel 700 Gr,Lezita,"Kasap, Pılıç, Kanatlı, Taze Gıdalar, Et şarküteri, Hindi, Pişirilmeye Hazır Et Ürünleri, Füme, Et Ve Etli̇ Mamüller, Et Şarküteri Paket, Şinitzel",carrefour,Istanbul Vıa Venezıa Süper,85.0,2025-05-11 10:16,0
Tavuk Eti,Banvit Piliç Baget,Banvit,"But, Kasap, Pılıç, Et-et Ürünleri-dondurulmuş Ürünler, Kanatlı, Et Ve Et Ürünleri, Baget, Taze Gıdalar, Piliç, Beyaz Et",carrefour,Istanbul Vıa Venezıa Süper,89.9,2025-05-11 10:17,0
Tavuk Eti,Beypiliç Roaster Piliç ,Beypiliç,"Et-et Ürünleri-dondurulmuş Ürünler, Et Ve Et Ürünleri, Piliç, Beyaz Et",tarim_kredi,Istanbul Gop Küçükköy,99.5,2025-05-11 10:17,0
Tavuk Eti,İmren Piliç Baget,İmren,"Kümes Hayvanları-yumurta, But, Taze Pi̇li̇ç Ürünleri̇, Baget, Taze Gıda Kümes Hayvanları, Piliç, Beyaz Et",migros,Avasköy Bayrampaşa M Migros,99.95,2025-05-11 10:16,0
Tavuk Eti,Banvit Piliç Baget,Banvit,"But, Kasap, Pılıç, Et-et Ürünleri-dondurulmuş Ürünler, Kanatlı, Et Ve Et Ürünleri, Baget, Taze Gıdalar, Piliç, Beyaz Et",migros,Mjet Merkez Mh Gop Istanbul,124.95,2025-05-11 10:17,0
Tavuk Eti,Banvit Piliç Bonfile,Banvit,"Et-et Ürünleri-dondurulmuş Ürünler, Et Ve Et Ürünleri, Piliç, Göğüs, Beyaz Et, Bonfile",migros,Bayrampaşa Pashador Mm Migros,178.95,2025-05-11 10:17,0
Tavuk Eti,İmren Piliç Bonfile,İmren,"Kümes Hayvanları-yumurta, Taze Pi̇li̇ç Ürünleri̇, Taze Gıda Kümes Hayvanları, Piliç, Göğüs, Beyaz Et, Bonfile",migros,Avasköy Bayrampaşa M Migros,178.95,2025-05-11 10:16,0
Tavuk Eti,Banvit Piliç Pirzola,Banvit,"But, Et-et Ürünleri-dondurulmuş Ürünler, Et Ve Et Ürünleri, Piliç, Beyaz Et, Pirzola",migros,Mjet Merkez Mh Gop Istanbul,209.95,2025-05-11 10:16,0
Tavuk Eti,Banvit Piliç Schnitzel,Banvit,"Kasap, Pılıç, Kanatlı, Taze Gıdalar",carrefour,Istanbul Bayrampaşa Forum Hıpe,289.0,2025-05-11 10:17,0
Tavuk Eti,Banvit Piliç Kanat,Banvit,"Kanat, Piliç, Beyaz Et",migros,Karadolap Istanbul M Migros,299.95,2025-05-11 10:16,0
