,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Pekmez,Koska Süper İkili Tahin Pekmez Karışımı 40 g,Koska,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Kahvaltılıklar, Pekmez, Helva Tahi̇n Pekmez",migros,Avasköy Bayrampaşa M Migros,26.5,2025-05-12 10:16,0
Pekmez,Pekmez Cam 380 gr Gesaş,Gesaş,"1706-kahvaltılıklar, 170616-pekmez, 17-grup Spot",bim,Bağlarbaşıgaziosmanpaşa,29.75,2025-05-12 10:16,0
Pekmez,Pekmez Üzüm 380 gr Lokman,Lokman,"1706-kahvaltılıklar, 170616-pekmez, 17-grup Spot",bim,Bağlarbaşıgaziosmanpaşa,34.5,2025-05-12 10:16,0
Pekmez,Koska Fındık Püreli Tahin Pekmez & Grissini 55 gr,Koska,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Kahvaltılıklar, Pekmez, Helva Tahi̇n Pekmez",migros,Bayrampaşa Pashador Mm Migros,48.0,2025-05-12 10:16,0
Pekmez,Pekmez Harnup 600 gr Hun,Hun,"Kahvaltılıklar, Pekmez, Tahin-pekmez",a101,Çukurçeşme Gaziosmanpaşa Istanbul,50.0,2025-05-12 10:16,0
Pekmez,Carrefour Harnup Pekmez 390 Gr,Carrefour,"Kuru Gıdalar, Gıda, Kahvaltılıklar, Ballar-tahın Pekmez",carrefour,Istanbul Esenler Esprı Süper,58.5,2025-05-12 10:16,0
Pekmez,Pekmez 700 gr Lokman,Lokman,"1706-kahvaltılıklar, 170616-pekmez, 17-grup Spot",bim,Bağlarbaşıgaziosmanpaşa,65.0,2025-05-12 10:16,0
Pekmez,Pekmez Harnup 800 gr Serel,Serel,"0607-tahi̇n-pekmez, 060702-pekmez, 06-kahvaltılıklar",bim,Bağlarbaşıgaziosmanpaşa,67.5,2025-05-12 10:17,0
Pekmez,Pekmez Harnup - hurma 640 gr Tariş,Tariş,"Kahvaltılıklar, Pekmez, Tahin-pekmez",a101,Çukurçeşme Gaziosmanpaşa Istanbul,79.0,2025-05-12 10:16,0
Pekmez,Pekmez Üzüm 700 gr Koska,Koska,"Kuru Gıdalar, Üzüm Pekmezi, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Gıda, Helva/tahin/pekmez, Kahvaltılıklar, Ballar-tahın Pekmez, Pekmez, Tahin-pekmez, Helva Tahi̇n Pekmez, Tahi̇n&pekmez",a101,Çukurçeşme Gaziosmanpaşa Istanbul,79.5,2025-05-12 10:16,0
Pekmez,Pekmez 700 gr Seyidoğlu,Seyidoğlu,"Kahvaltılıklar, Pekmez, Tahin-pekmez",a101,Çukurçeşme Gaziosmanpaşa Istanbul,79.5,2025-05-12 10:16,0
Pekmez,Pekmez Üzüm 400 gr Serel,Serel,"0607-tahi̇n-pekmez, 060702-pekmez, 06-kahvaltılıklar",bim,Bağlarbaşıgaziosmanpaşa,94.5,2025-05-12 10:16,0
Pekmez,Pekmez Üzüm 700 gr Koska,Koska,"Kuru Gıdalar, Üzüm Pekmezi, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Gıda, Helva/tahin/pekmez, Kahvaltılıklar, Ballar-tahın Pekmez, Pekmez, Tahin-pekmez, Helva Tahi̇n Pekmez, Tahi̇n&pekmez",carrefour,Istanbul Küçükköy Süper,95.03,2025-05-12 10:16,0
Pekmez,Pekmez Meyve Özü 640 gr Seyidoğlu,Seyidoğlu,"Pekmezler, Kahvaltılık Ürünler",hakmar,Selamlıüsküdar,99.0,2025-05-12 10:16,0
Pekmez,Pekmez Harnup 1300g Tariş,Tariş,"1706-kahvaltılıklar, 170616-pekmez, 17-grup Spot",bim,Bağlarbaşıgaziosmanpaşa,99.0,2025-05-12 10:16,0
Pekmez,Humm Organik Tahin Pekmez Kurabiye,Humm,"Bebek Atıştırmalık, Kuru Gıdalar, Hazır Mama Yemek Ve İçecek, Gıda, Organik Bisküviler, Kağıt Ve Bebek Ürünleri, Bebek Ürünleri, Organi̇k Ve Özel Beslenme",migros,Avasköy Bayrampaşa M Migros,99.95,2025-05-12 10:16,0
Pekmez,Pekmez Üzüm 800 gr Oskar,Markasız,"Kahvaltılıklar, Pekmez, Tahin-pekmez",a101,Çukurçeşme Gaziosmanpaşa Istanbul,119.5,2025-05-12 10:16,0
Pekmez,Tahin Pekmez İkiz 740 gr Seyidoğlu,Seyidoğlu,"Kahvaltılık Ürünler, Tahin Pekmez Set, Tahin-pek, Kahvaltılıklar, Tahin-pekmez",hakmar,Selamlıüsküdar,129.0,2025-05-12 10:16,0
Pekmez,Hero Baby Sütlü 8 Tahıllı Peynirli Pekmez 400,Hero Baby,"Bebek, Bebek Mamaları, Devam Maması Ve Tatl, Pazar",carrefour,Istanbul Vıa Venezıa Süper,132.97,2025-05-12 10:16,0
Pekmez,Tahin Pekmez 350 gr Koska,Koska,"Kuru Gıdalar, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Gıda, Tahin Pekmez Set, Kahvaltılıklar, Ballar-tahın Pekmez, Pekmez, Tahin-pekmez, Helva Tahi̇n Pekmez",carrefour,Istanbul Bayrampaşa Forum Hıpe,139.75,2025-05-12 10:16,0
Pekmez,Koska Yer Fıstıklı Tahin Pekmez 320 gr,Koska,"Kuru Gıdalar, Gıda, Kahvaltılıklar, Ballar-tahın Pekmez",carrefour,Istanbul Bayrampaşa Forum Hıpe,139.75,2025-05-12 10:16,0
