,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Turşu,Carrefour Jalapeno Turşu 350 gr,Carrefour,"Kuru Gıdalar, Gıda, Tursular, Konserve/sos/baharat",carrefour,Istanbul Esenler Esprı Süper,27.5,2025-05-04 10:16,0
Turşu,Carrefour Biberiye Turşu 335g,Carrefour,"Kuru Gıdalar, Gıda, Tursular, Konserve/sos/baharat",carrefour,Istanbul Esenler Esprı Süper,29.5,2025-05-04 10:16,0
Turşu,Migros Karışık Turşu 680 gr,Migros,"Pl Paketli̇ Turşu, Pl Turşular, Pl Konserve Salça Sos, Pl Karışık Turşular",migros,Avasköy Bayrampaşa M Migros,34.95,2025-05-04 10:16,0
Turşu,Çubuk Salatalık Turşu 670g Berrak,Berrak,"1708-konserve, 17-grup Spot, 170808-salatalık Turşusu",bim,Bağlarbaşıgaziosmanpaşa,35.0,2025-05-04 10:15,0
Turşu,Turşu Salatalık 680g Güneybağ,Güneybağ,"1708-konserve, 17-grup Spot, 170808-salatalık Turşusu",bim,Bağlarbaşıgaziosmanpaşa,37.5,2025-05-04 10:15,0
Turşu,Carrefour Salatalık Turşu 670 gr,Carrefour,"Kuru Gıdalar, Gıda, Tursular, Konserve/sos/baharat",carrefour,Istanbul Esenler Esprı Süper,37.5,2025-05-04 10:15,0
Turşu,Turşu Salatalık 1 kg Tat,Tat,"1708-konserve, 17-grup Spot, 170808-salatalık Turşusu",bim,Bağlarbaşıgaziosmanpaşa,37.5,2025-05-04 10:16,0
Turşu,Carrefour Kornişon Turşu 670 gr,Carrefour,"Kuru Gıdalar, Gıda, Tursular, Konserve/sos/baharat",carrefour,Istanbul Esenler Esprı Süper,49.9,2025-05-04 10:16,0
Turşu,Tat Biberiye Turşu 330 gr,Tat,"Kuru Gıdalar, Biber Turşusu, Gıda, Konserve Salça Sos, Tursular, Konserve/sos/baharat, Paketli̇ Turşu, Biber Turşuları, Turşular, Konserve Ve Baharatlar",carrefour,Istanbul Bayrampaşa Forum Hıpe,55.65,2025-05-04 10:16,0
Turşu,Kornişon Turşu 1650g Tukaş,Tukaş,"1708-konserve, 17-grup Spot, 170808-salatalık Turşusu",bim,Bağlarbaşıgaziosmanpaşa,59.5,2025-05-04 10:16,0
