,name,brand,categories,marketName,depotName,price,unitPrice,updateDate,marketDistance,Şehir
Havuç,Havuç,Markasız,"10-meyve Sebze, 1001-meyve Sebzeler, 100102-karpuz",bim,Sinanağafatih,29.0,,06.08.2025 10:36,0,İSTANBUL
Havuç,Havuç Paket ,Markasız,"Meyve Ve Sebzeler, Yeşillik",a101,Kadırga Fatih Istanbul,24.5,"70,00 ₺/kg",06.08.2025 10:37,0,İSTANBUL
