,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Soğuk Çay,Juss Soğuk Çay Limon 330 Ml,Juss,"Gıda, Soğuk Çay, Gazsız İçecekler-meyve Suları, Içecekler",tarim_kredi,Istanbul Bayrampaşa,18.5,2025-05-04 10:16,0
Soğuk Çay,Juss Soğuk Çay Şeftali 330 Ml,Juss,"Gıda, Soğuk Çay, Gazsız İçecekler-meyve Suları, Içecekler",tarim_kredi,Istanbul Bayrampaşa,18.5,2025-05-04 10:16,0
Soğuk Çay,Didi Soğuk Çay Şeftali 550 ml Pet,Didi,"Enerjı-buzlu Içecek, Soğuk Çaylar, Gıda, Soğuk Çay, Buzlu Çay, Lıkıtler, Içecekler",hakmar,Selamlıüsküdar,19.5,2025-05-04 10:16,0
Soğuk Çay,Didi Soğuk Çay Şeftali 330 ml Kutu,Çaykur,"Enerjı-buzlu Içecek, Gıda, Buzlu Çay, Lıkıtler",carrefour,Istanbul Bayrampaşa Forum Hıpe,20.75,2025-05-04 10:16,0
Soğuk Çay,Didi Soğuk Çay Limon 330 ml Kutu,Çaykur,"Enerjı-buzlu Içecek, Gıda, Buzlu Çay, Lıkıtler",carrefour,Istanbul Bayrampaşa Forum Hıpe,20.75,2025-05-04 10:16,0
Soğuk Çay,Tarım Kredi Limon Aromalı Soğuk Çay 1 Lt,Tarım Kredi,"Gıda, Soğuk Çay, Gazsız İçecekler-meyve Suları, Içecekler",tarim_kredi,Istanbul Bayrampaşa,22.9,2025-05-04 10:16,0
Soğuk Çay,Tarım Kredi Şeftali Aromalı Soğuk Çay 1 Lt,Tarım Kredi,"Gıda, Soğuk Çay, Gazsız İçecekler-meyve Suları, Içecekler",tarim_kredi,Istanbul Bayrampaşa,22.9,2025-05-04 10:16,0
Soğuk Çay,Tarım Kredi Karışık Kırmızı Meyve Aromalı Soğuk Çay 1 Lt,Tkbf,"Gıda, Soğuk Çay, Gazsız İçecekler-meyve Suları, Içecekler",tarim_kredi,Istanbul Bayrampaşa,22.9,2025-05-04 10:15,0
Soğuk Çay,Didi Limonlu Soğuk Çay 500 Ml,Çaykur,"Enerjı-buzlu Içecek, Soğuk Çaylar, Gazsız Içecekler, Gıda, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Buzlu Çay, Lıkıtler",migros,Bayrampaşa Pashador Mm Migros,24.5,2025-05-04 10:16,0
Soğuk Çay,Didi Limonlu Soğuk Çay 500 Ml,Çaykur,"Enerjı-buzlu Içecek, Soğuk Çaylar, Gazsız Içecekler, Gıda, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Buzlu Çay, Lıkıtler",carrefour,Istanbul Bayrampaşa Forum Hıpe,26.9,2025-05-04 10:16,0
Soğuk Çay,Soğuk Çay Şeftali 1.5 lt Juss,Juss,"Soğuk Çaylar, Soğuk Çay, Içecekler",hakmar,Selamlıüsküdar,27.5,2025-05-04 10:16,0
Soğuk Çay,Soğuk Çay Şeftali 330 ml Lipton,Lipton,"Enerjı-buzlu Içecek, Soğuk Çaylar, 03-içecekler, Gıda, Gazsız Içecekler, Gazsız İçecekler-meyve Suları, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Lıkıtler, Içecekler, Sıvı İçecekler Ve Ci̇ps, 031001-buzlu Çay, Soğuk Çay, 0310-buzlu Çay, Içecek, Buzlu Çay",tarim_kredi,Istanbul Bayrampaşa,32.9,2025-05-04 10:16,0
Soğuk Çay,Soğuk Çay Şeftali 330 ml Lipton,Lipton,"Enerjı-buzlu Içecek, Soğuk Çaylar, 03-içecekler, Gıda, Gazsız Içecekler, Gazsız İçecekler-meyve Suları, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Lıkıtler, Içecekler, Sıvı İçecekler Ve Ci̇ps, 031001-buzlu Çay, Soğuk Çay, 0310-buzlu Çay, Içecek, Buzlu Çay",bim,Muratpaşa  Bayrampaşa,33.0,2025-05-04 10:16,0
Soğuk Çay,Soğuk Çay Şeftali 330 ml Lipton,Lipton,"Enerjı-buzlu Içecek, Soğuk Çaylar, 03-içecekler, Gıda, Gazsız Içecekler, Gazsız İçecekler-meyve Suları, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Lıkıtler, Içecekler, Sıvı İçecekler Ve Ci̇ps, 031001-buzlu Çay, Soğuk Çay, 0310-buzlu Çay, Içecek, Buzlu Çay",a101,Çukurçeşme Gaziosmanpaşa Istanbul,33.0,2025-05-04 10:16,0
Soğuk Çay,Soğuk Çay Şeftali 330 ml Lipton,Lipton,"Enerjı-buzlu Içecek, Soğuk Çaylar, 03-içecekler, Gıda, Gazsız Içecekler, Gazsız İçecekler-meyve Suları, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Lıkıtler, Içecekler, Sıvı İçecekler Ve Ci̇ps, 031001-buzlu Çay, Soğuk Çay, 0310-buzlu Çay, Içecek, Buzlu Çay",hakmar,Selimpaşa  Üsküdar,33.0,2025-05-04 10:16,0
Soğuk Çay,Soğuk Çay Şeftali 330 ml Lipton,Lipton,"Enerjı-buzlu Içecek, Soğuk Çaylar, 03-içecekler, Gıda, Gazsız Içecekler, Gazsız İçecekler-meyve Suları, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Lıkıtler, Içecekler, Sıvı İçecekler Ve Ci̇ps, 031001-buzlu Çay, Soğuk Çay, 0310-buzlu Çay, Içecek, Buzlu Çay",sok,Gazıosmanpasa Halıtpasa C,33.0,2025-05-04 10:16,0
Soğuk Çay,Soğuk Çay Şeftali 330 ml Lipton,Lipton,"Enerjı-buzlu Içecek, Soğuk Çaylar, 03-içecekler, Gıda, Gazsız Içecekler, Gazsız İçecekler-meyve Suları, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Lıkıtler, Içecekler, Sıvı İçecekler Ve Ci̇ps, 031001-buzlu Çay, Soğuk Çay, 0310-buzlu Çay, Içecek, Buzlu Çay",migros,Mjet Merkez Mh Gop Istanbul,33.0,2025-05-04 10:16,0
Soğuk Çay,Soğuk Çay Mango - ananas 330 ml Fusetea,Fuse Tea,"Enerjı-buzlu Içecek, Soğuk Çaylar, Soğuk Çay, Gıda, Gazsız Içecekler, Gazsız İçecekler-meyve Suları, Meyve Suları Ve Aromalı Içecekler, Içecek, Buzlu İçecekler, Buzlu Çay, Lıkıtler, Içecekler",tarim_kredi,Istanbul Gop Market,34.9,2025-05-04 10:16,0
Soğuk Çay,Soğuk Çay Şeftali 330 ml Lipton,Lipton,"Enerjı-buzlu Içecek, Soğuk Çaylar, 03-içecekler, Gıda, Gazsız Içecekler, Gazsız İçecekler-meyve Suları, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Lıkıtler, Içecekler, Sıvı İçecekler Ve Ci̇ps, 031001-buzlu Çay, Soğuk Çay, 0310-buzlu Çay, Içecek, Buzlu Çay",carrefour,Istanbul Bayrampaşa Forum Hıpe,35.0,2025-05-04 10:16,0
Soğuk Çay,Soğuk Çay Mango - ananas 330 ml Fusetea,Fuse Tea,"Enerjı-buzlu Içecek, Soğuk Çaylar, Soğuk Çay, Gıda, Gazsız Içecekler, Gazsız İçecekler-meyve Suları, Meyve Suları Ve Aromalı Içecekler, Içecek, Buzlu İçecekler, Buzlu Çay, Lıkıtler, Içecekler",migros,Avasköy Bayrampaşa M Migros,35.0,2025-05-04 10:16,0
Soğuk Çay,Soğuk Çay Mango - ananas 330 ml Fusetea,Fuse Tea,"Enerjı-buzlu Içecek, Soğuk Çaylar, Soğuk Çay, Gıda, Gazsız Içecekler, Gazsız İçecekler-meyve Suları, Meyve Suları Ve Aromalı Içecekler, Içecek, Buzlu İçecekler, Buzlu Çay, Lıkıtler, Içecekler",hakmar,Selimpaşa  Üsküdar,35.0,2025-05-04 10:16,0
Soğuk Çay,Soğuk Çay Mango - ananas 330 ml Fusetea,Fuse Tea,"Enerjı-buzlu Içecek, Soğuk Çaylar, Soğuk Çay, Gıda, Gazsız Içecekler, Gazsız İçecekler-meyve Suları, Meyve Suları Ve Aromalı Içecekler, Içecek, Buzlu İçecekler, Buzlu Çay, Lıkıtler, Içecekler",carrefour,Istanbul Bayrampaşa Forum Hıpe,35.0,2025-05-04 10:16,0
Soğuk Çay,Soğuk Çay Mango - ananas 330 ml Fusetea,Fuse Tea,"Enerjı-buzlu Içecek, Soğuk Çaylar, Soğuk Çay, Gıda, Gazsız Içecekler, Gazsız İçecekler-meyve Suları, Meyve Suları Ve Aromalı Içecekler, Içecek, Buzlu İçecekler, Buzlu Çay, Lıkıtler, Içecekler",sok,Gop Sarıgöl,35.0,2025-05-04 10:16,0
Soğuk Çay,Soğuk Çay Karpuz 1 lt Fusetea,Fuse Tea,"Soğuk Çaylar, Soğuk Çay, Içecekler",hakmar,Selamlıüsküdar,40.0,2025-05-04 10:16,0
Soğuk Çay,Soğuk Çay Limon 1 lt Fusetea,Fuse Tea,"Soğuk Çaylar, Soğuk Çay, Içecekler",hakmar,Selamlıüsküdar,40.0,2025-05-04 10:16,0
Soğuk Çay,Pin Soğuk Çay Şeftali 250 Ml Cam,Pin,"Soğuk Çaylar, Gazsız Içecekler, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler",migros,Bayrampaşa Pashador Mm Migros,44.5,2025-05-04 10:16,0
Soğuk Çay,Didi Soğuk Çay Limon 2.5 Lt,Çaykur,"Enerjı-buzlu Içecek, Soğuk Çaylar, Gıda, Soğuk Çay, Gazsız Içecekler, Gazsız İçecekler-meyve Suları, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Buzlu Çay, Lıkıtler, Içecekler",tarim_kredi,Istanbul Gop Küçükköy,48.9,2025-05-04 10:16,0
Soğuk Çay,Didi Soğuk Çay Limon 2.5 Lt,Çaykur,"Enerjı-buzlu Içecek, Soğuk Çaylar, Gıda, Soğuk Çay, Gazsız Içecekler, Gazsız İçecekler-meyve Suları, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Buzlu Çay, Lıkıtler, Içecekler",migros,Bayrampaşa Pashador Mm Migros,54.25,2025-05-04 10:16,0
Soğuk Çay,Didi Soğuk Çay Limon 2.5 Lt,Çaykur,"Enerjı-buzlu Içecek, Soğuk Çaylar, Gıda, Soğuk Çay, Gazsız Içecekler, Gazsız İçecekler-meyve Suları, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Buzlu Çay, Lıkıtler, Içecekler",carrefour,Istanbul Bayrampaşa Forum Hıpe,57.95,2025-05-04 10:16,0
Soğuk Çay,Deren Ice Tea Şeftali 330 Ml,Deren,"Gazsız Içecekler, Soğuk Çay, Içecek",sok,Gop Kızılay,18.5,2025-05-04 10:16,0
Soğuk Çay,Deren Ice Tea Limon 330 Ml,Deren,"Gazsız Içecekler, Soğuk Çay, Içecek",sok,Gop Kızılay,18.5,2025-05-04 10:15,0
Soğuk Çay,Migros Şeftali Aromalı Ice Tea 1 lt,Migros,"Pl Gazsız Içecekler, Pl Soğuk Çaylar, Pl Meyve Suları Ve Aromalı Içecekler, Pl Buzlu İçecekler",migros,Avasköy Bayrampaşa M Migros,21.0,2025-05-04 10:16,0
Soğuk Çay,Deren Ice Tea Limon 1 Lt,Deren,"Gazsız Içecekler, Soğuk Çay, Içecek",sok,Gop Kızılay,21.0,2025-05-04 10:16,0
Soğuk Çay,Deren Ice Tea Şeftali 1 Lt,Deren,"Gazsız Içecekler, Soğuk Çay, Içecek",sok,Gop Kızılay,21.0,2025-05-04 10:16,0
Soğuk Çay,Lipton Ice Tea Limon Pet 1 Lt,Lipton,"Enerjı-buzlu Içecek, 03-içecekler, Soğuk Çaylar, Gazsız Içecekler, Gıda, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Lıkıtler, Içecekler, 031001-buzlu Çay, Soğuk Çay, 0310-buzlu Çay, Içecek, Buzlu Çay",bim,Bağlarbaşıgaziosmanpaşa,27.0,2025-05-04 10:16,0
Soğuk Çay,Lipton Ice Tea Mango 330 Ml,Lipton,"Enerjı-buzlu Içecek, Soğuk Çaylar, Gıda, Soğuk Çay, Gazsız Içecekler, Gazsız İçecekler-meyve Suları, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Içecek, Buzlu Çay, Lıkıtler, Içecekler",carrefour,Istanbul Ramı Kışla Cad Mını,31.5,2025-05-04 10:16,0
Soğuk Çay,Lipton Ice Tea Limon 330 Ml,Lipton,"Enerjı-buzlu Içecek, Soğuk Çaylar, Gıda, Soğuk Çay, Gazsız Içecekler, Gazsız İçecekler-meyve Suları, Meyve Suları Ve Aromalı Içecekler, Içecek, Buzlu İçecekler, Buzlu Çay, Lıkıtler, Içecekler",carrefour,Istanbul Küçükköy Süper,31.5,2025-05-04 10:16,0
Soğuk Çay,Lipton Ice Tea Limon 250 ml Kutu,Lipton,"Enerjı-buzlu Içecek, Soğuk Çaylar, Gıda, Gazsız Içecekler, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Buzlu Çay, Lıkıtler",migros,Avasköy Bayrampaşa M Migros,32.5,2025-05-04 10:16,0
Soğuk Çay,Lipton Ice Tea Mango 330 Ml,Lipton,"Enerjı-buzlu Içecek, Soğuk Çaylar, Gıda, Soğuk Çay, Gazsız Içecekler, Gazsız İçecekler-meyve Suları, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Içecek, Buzlu Çay, Lıkıtler, Içecekler",tarim_kredi,Istanbul Gop Market,32.9,2025-05-04 10:16,0
Soğuk Çay,Lipton Ice Tea Mango 330 Ml,Lipton,"Enerjı-buzlu Içecek, Soğuk Çaylar, Gıda, Soğuk Çay, Gazsız Içecekler, Gazsız İçecekler-meyve Suları, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Içecek, Buzlu Çay, Lıkıtler, Içecekler",migros,Karadolap Istanbul M Migros,33.0,2025-05-04 10:16,0
Soğuk Çay,Lipton Ice Tea Mango 330 Ml,Lipton,"Enerjı-buzlu Içecek, Soğuk Çaylar, Gıda, Soğuk Çay, Gazsız Içecekler, Gazsız İçecekler-meyve Suları, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Içecek, Buzlu Çay, Lıkıtler, Içecekler",sok,Gop Sarıgöl,33.0,2025-05-04 10:16,0
Soğuk Çay,Lipton Ice Tea Limon 330 Ml,Lipton,"Enerjı-buzlu Içecek, Soğuk Çaylar, Gıda, Soğuk Çay, Gazsız Içecekler, Gazsız İçecekler-meyve Suları, Meyve Suları Ve Aromalı Içecekler, Içecek, Buzlu İçecekler, Buzlu Çay, Lıkıtler, Içecekler",migros,Avasköy Bayrampaşa M Migros,33.0,2025-05-04 10:16,0
Soğuk Çay,Lipton Ice Tea Karpuz Can 330 Ml,Lipton,"Enerjı-buzlu Içecek, Soğuk Çaylar, Gazsız Içecekler, Gıda, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Buzlu Çay, Lıkıtler",migros,Bayrampaşa Pashador Mm Migros,33.0,2025-05-04 10:16,0
Soğuk Çay,Lipton Ice Tea Limon 250 ml Kutu,Lipton,"Enerjı-buzlu Içecek, Soğuk Çaylar, Gıda, Gazsız Içecekler, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Buzlu Çay, Lıkıtler",carrefour,Istanbul Bayrampaşa Forum Hıpe,34.0,2025-05-04 10:16,0
Soğuk Çay,Lipton Ice Tea Şekersiz Şeftali Aromalı içecek Pet 1 lt,Lipton,"Enerjı-buzlu Içecek, Soğuk Çaylar, Gazsız Içecekler, Gıda, Meyve Suları Ve Aromalı Içecekler, Buzlu İçecekler, Buzlu Çay, Lıkıtler",migros,Bayrampaşa Pashador Mm Migros,38.0,2025-05-04 10:16,0
