,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Fındık Ezmesi,Gofret Fındık Ezmesi 33 gr Sarelle Duo,Sarelle,"Gofretler, Bi̇sküvi̇, Kek Ve Mamalar, Kaplamalı Gofretler",a101,Çukurçeşme Gaziosmanpaşa Istanbul,25.0,2025-05-13 10:15,0
Fındık Ezmesi,Toprak Mahsülleri Ofisi %70 Fındık Ezmesi 320 Gr,Tmo,"Gıda, Fındık Krema, Bal-helva-reçel-krema-ezme, Şarküteri-kahvaltılık",tarim_kredi,Istanbul Bayrampaşa,75.0,2025-05-13 10:15,0
Fındık Ezmesi,Tarım Kredi Fındık Ezmesi 300 gr,Tkbf,"Gıda, Bal-helva-reçel-krema-ezme, Şarküteri-kahvaltılık, Fındık Ezme",tarim_kredi,Istanbul Bayrampaşa,92.5,2025-05-13 10:15,0
Fındık Ezmesi,Fiskobirlik Fındık Ezmesi 180 gr,Fiskobirlik,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Kuru Gıdalar, Gıda, Fındık Ezmesı, Sürülebilirler, Kahvaltılıklar, Krem Çi̇kolata Ve Ezmeler, Fındık Ezmesi, Krem Çikolata Ve Ezmeler",sok,Gop Sarıgöl,99.9,2025-05-13 10:15,0
Fındık Ezmesi,Fiskobirlik Fındık Ezmesi 180 gr,Fiskobirlik,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Kuru Gıdalar, Gıda, Fındık Ezmesı, Sürülebilirler, Kahvaltılıklar, Krem Çi̇kolata Ve Ezmeler, Fındık Ezmesi, Krem Çikolata Ve Ezmeler",migros,Avasköy Bayrampaşa M Migros,104.95,2025-05-13 10:15,0
Fındık Ezmesi,Ballı Fındık Ezmesi 200 gr Çotanak,Çotanak,"170713-diğer Ezmeler, 17-grup Spot, 1707-bi̇sküvi̇-çi̇kolata",bim,Bağlarbaşıgaziosmanpaşa,109.0,2025-05-13 10:15,0
Fındık Ezmesi,Fiskobirlik Fındık Ezmesi 300 gr,Fiskobirlik,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Kuru Gıdalar, Gıda, Fındık Ezmesı, 170713-diğer Ezmeler, Sürülebilirler, Kahvaltılıklar, Krem Çi̇kolata Ve Ezmeler, 17-grup Spot, 1707-bi̇sküvi̇-çi̇kolata",bim,Bağlarbaşıgaziosmanpaşa,109.0,2025-05-13 10:15,0
Fındık Ezmesi,Fındık Ezmesi 320 gr Cam Findux,Findux,"Ezmeler, Kahvaltılıklar, Fındık Ezmesi",a101,Çukurçeşme Gaziosmanpaşa Istanbul,109.0,2025-05-13 10:15,0
Fındık Ezmesi,Fiskobirlik Fındık Ezmesi 180 gr,Fiskobirlik,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Kuru Gıdalar, Gıda, Fındık Ezmesı, Sürülebilirler, Kahvaltılıklar, Krem Çi̇kolata Ve Ezmeler, Fındık Ezmesi, Krem Çikolata Ve Ezmeler",carrefour,Istanbul Bayrampaşa Forum Hıpe,109.9,2025-05-13 10:15,0
Fındık Ezmesi,Fındık Ezmesi 300 gr Trabzon Tarım,Trabzon Tarım,"Kahvaltılık Ürünler, Fındık Fı, Fındık Fıstık Ezmesi",hakmar,Selamlıüsküdar,119.0,2025-05-13 10:15,0
