,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Konserve Balık,Ton Balık 185g Kalite Tonla,Kalite Tonla,"170815-konserve Balık, 1708-konserve, 17-grup Spot",bim,Bağlarbaşıgaziosmanpaşa,42.5,2025-05-06 10:15,0
Konserve Balık,Ton Balık 2 X 160 gr Derya,Derya,"0806-balık, 080601-konserve Balık, 08-konserve",bim,Bağlarbaşıgaziosmanpaşa,75.0,2025-05-06 10:16,0
Konserve Balık,Bağdat Balık Çeşni Değirmen 45 gr,Bağdat,"Tuz Baharat Harç, Soslar, Kuru Gıdalar, Gıda, Tuzlar Ve Baharatlar, Konserve Salça Sos, Baharat, Konserve/sos/baharat",carrefour,Istanbul Bayrampaşa Forum Hıpe,99.95,2025-05-06 10:15,0
Konserve Balık,Bağdat Balık Çeşni Değirmen 45 gr,Bağdat,"Tuz Baharat Harç, Soslar, Kuru Gıdalar, Gıda, Tuzlar Ve Baharatlar, Konserve Salça Sos, Baharat, Konserve/sos/baharat",migros,Bayrampaşa Pashador Mm Migros,99.95,2025-05-06 10:15,0
Konserve Balık,Konserve Balık Ton 125 gr Dardanel,Dardanel,"Konserve, Balık Konserveleri, Konserve Ve Baharatlar",a101,Çukurçeşme Gaziosmanpaşa Istanbul,105.9,2025-05-06 10:16,0
Konserve Balık,Pınar Ton Balık Light 3x75 gr,Pınar,"Konserve Ve Salça, Konserve Salça Sos, Ton Balığı, Deni̇z Ürünleri̇ Konserveleri̇",migros,Bayrampaşa Pashador Mm Migros,147.95,2025-05-06 10:16,0
Konserve Balık,Superfresh Mısırlı Ton Balık 2*150 Gr,Superfresh,"Balık Konserve  Konserve, Konserve Ve Salça, Kuru Gıdalar, Gıda, Konserve Salça Sos, Konserve/sos/baharat, Temel Gıda Ürünleri, Ton Balığı, Deni̇z Ürünleri̇ Konserveleri̇, Denız Ürünlerı Konse, Turşu-konserve-hazır Yemek",carrefour,Istanbul Bayrampaşa Forum Hıpe,153.68,2025-05-06 10:16,0
Konserve Balık,Superfresh Mısırlı Ton Balık 2*150 Gr,Superfresh,"Balık Konserve  Konserve, Konserve Ve Salça, Kuru Gıdalar, Gıda, Konserve Salça Sos, Konserve/sos/baharat, Temel Gıda Ürünleri, Ton Balığı, Deni̇z Ürünleri̇ Konserveleri̇, Denız Ürünlerı Konse, Turşu-konserve-hazır Yemek",migros,Bayrampaşa Pashador Mm Migros,204.95,2025-05-06 10:16,0
Konserve Balık,Pınar Ton Balık Light 2x150 gr,Pınar,"Konserve Ve Salça, Konserve Salça Sos, Ton Balığı, Deni̇z Ürünleri̇ Konserveleri̇",migros,Avasköy Bayrampaşa M Migros,241.95,2025-05-06 10:16,0
Konserve Balık,Pınar Ton Balık 2x150 gr,Pınar,"Konserve Ve Salça, Konserve Salça Sos, Ton Balığı, Deni̇z Ürünleri̇ Konserveleri̇",migros,Avasköy Bayrampaşa M Migros,241.95,2025-05-06 10:16,0
