,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Pirinç,Kırık Pirinç 1 kg Efsane,Efsane,"1704-bakli̇yat Ve Unlu Mamuller, 17-grup Spot, 170406-kırık Pirinç",bim,Bağlarbaşıgaziosmanpaşa,17.5,2025-05-07 10:15,0
Pirinç,Carrefour Kırık Pirinç 1 kg,Carrefour,"Kuru Gıdalar, Gıda, Çorba Ve Bakli̇yatlar, Pırınç",carrefour,Istanbul Esenler Esprı Süper,24.5,2025-05-07 10:15,0
Pirinç,Pirinç Pilavlık 1 kg Rençber,Rençber,"Bisküvi,şekerleme,mamalar Ve Sağlık Ürün, Pilavlık Pirinç, Pilavlık",hakmar,Selamlıüsküdar,49.5,2025-05-07 10:15,0
Pirinç,Pilavlık Pirinç kg ( depo ),Markasız,"Çarsı, Baklıyat, Taze Gıdalar, Meyve Ve Sebze",carrefour,Istanbul Bayrampaşa Forum Hıpe,49.9,2025-05-07 10:15,0
Pirinç,Reis Kırık Pirinç 1 kg,Reis,"Kuru Gıdalar, Gıda, Çorba Ve Bakli̇yatlar, Pırınç",carrefour,Istanbul Bayrampaşa Forum Hıpe,49.9,2025-05-07 10:15,0
Pirinç,Carrefour Jasmine Pirinç 1 kg,Carrefour,"Kuru Gıdalar, Gıda, Çorba Ve Bakli̇yatlar, Pırınç",carrefour,Istanbul Esenler Esprı Süper,54.9,2025-05-07 10:15,0
Pirinç,Pirinç Osmancık 1 kg Rençber,Rençber,"Konserveler Ve Çorbalar, Osmancık, Osmancık Pirinç",hakmar,Selamlıüsküdar,57.5,2025-05-07 10:15,0
Pirinç,Carrefour Osmancık Pirinç 1 kg,Carrefour,"Kuru Gıdalar, Gıda, Çorba Ve Bakli̇yatlar, Pırınç",carrefour,Istanbul Esenler Esprı Süper,58.5,2025-05-07 10:15,0
Pirinç,Carrefour Pilavlık Pirinç 2.5 kg,Carrefour,"Kuru Gıdalar, Gıda, Çorba Ve Bakli̇yatlar, Pırınç",carrefour,Istanbul Vıa Venezıa Süper,91.9,2025-05-07 10:15,0
Pirinç,Pirinç Baldo 2.5 kg Bizebi,Bizebi,"1704-bakli̇yat Ve Unlu Mamuller, 17-grup Spot, 170401-baldo Pirinç",bim,Bağlarbaşıgaziosmanpaşa,120.0,2025-05-07 10:15,0
Pirinç,Duru Baldo Pirinç 1 kg,Duru,"Kuru Gıdalar, Gıda, Baldo Pirinç, Çorba Ve Bakli̇yatlar, Pirinç, Bakli̇yat Ve Kuru Gıdalar, Pırınç",carrefour,Istanbul Bayrampaşa Forum Hıpe,129.5,2025-05-07 10:15,0
Pirinç,Reis Osmancık Pirinç 1 kg,Reis,"Kuru Gıdalar, Pi̇ri̇nç, Gıda, Bakliyat-bulgur-pirinç, Osmancık Pirinç, Çorba Ve Bakli̇yatlar, Pırınç",carrefour,Istanbul Bayrampaşa Forum Hıpe,156.95,2025-05-07 10:15,0
Pirinç,Sade Organik pirinç 1 kg,Sade,"Kuru Gıdalar, Gıda, Organi̇k Ve Özel Beslenme, Organik Pirinç-bulgur",carrefour,Istanbul Bayrampaşa Forum Hıpe,167.5,2025-05-07 10:15,0
Pirinç,Pirinç Makarna 400 gr,Markasız,"Kuru Gıdalar, Gıda, Çorba Ve Bakli̇yatlar, Pırınç",carrefour,Istanbul Vıa Venezıa Süper,169.5,2025-05-07 10:15,0
Pirinç,Duru Baldo Pirinç 2 kg,Duru,"Kuru Gıdalar, Gıda, Çorba Ve Bakli̇yatlar, Pırınç",carrefour,Istanbul Esenler Esprı Süper,169.9,2025-05-07 10:15,0
Pirinç,Carrefour Baldo Pirinç 2.5 kg,Carrefour,"Kuru Gıdalar, Gıda, Çorba Ve Bakli̇yatlar, Pırınç",carrefour,Istanbul Esenler Esprı Süper,179.9,2025-05-07 10:15,0
Pirinç,Carrefour Osmancık Pirinç 2.5 kg,Carrefour,"Kuru Gıdalar, Gıda, Çorba Ve Bakli̇yatlar, Pırınç",carrefour,Istanbul Esenler Esprı Süper,179.9,2025-05-07 10:15,0
Pirinç,Reis Gönen baldo Pirinç,Reis,"Pi̇ri̇nç, Kuru Gıdalar, Gıda, Bakliyat-bulgur-pirinç, Baldo Pirinç, Pirinç, Çorba Ve Bakli̇yatlar, Bakli̇yat Ve Kuru Gıdalar, Gönen Baldo Pirinç, Pırınç",carrefour,Istanbul Bayrampaşa Forum Hıpe,190.95,2025-05-07 10:15,0
Pirinç,Reis Jasmine Pirinç 1 kg,Reis,"Kuru Gıdalar, Gıda, Çorba Ve Bakli̇yatlar, Pırınç",carrefour,Istanbul Vıa Venezıa Süper,209.0,2025-05-07 10:15,0
Pirinç,Hasata Osmancık Pirinç 2 kg,Hasata,"Kuru Gıdalar, Gıda, Çorba Ve Bakli̇yatlar, Pırınç",carrefour,Istanbul Bayrampaşa Forum Hıpe,214.95,2025-05-07 10:15,0
Pirinç,Reis Basmati Pirinç 1 kg,Reis,"Kuru Gıdalar, Gıda, Çorba Ve Bakli̇yatlar, Pırınç",carrefour,Istanbul Esenler Esprı Süper,234.25,2025-05-07 10:15,0
Pirinç,Osmancık Pirinç 5000 gr Efsane,Efsane,"1704-bakli̇yat Ve Unlu Mamuller, 170407-osmancık Pirinç, 17-grup Spot",bim,Bağlarbaşıgaziosmanpaşa,240.0,2025-05-07 10:15,0
Pirinç,Okomesan Sushi Pirinç 1 kg,Okomesan,"Kuru Gıdalar, Gıda, Çorba Ve Bakli̇yatlar, Pırınç",carrefour,Istanbul Vıa Venezıa Süper,298.9,2025-05-07 10:15,0
Pirinç,Pirinç Baldo 5 kg Efsane,Efsane,"1704-bakli̇yat Ve Unlu Mamuller, 17-grup Spot, 170401-baldo Pirinç",bim,Bağlarbaşıgaziosmanpaşa,330.0,2025-05-07 10:15,0
Pirinç,Reis Osmancık Pirinç 2.5 kg,Reis,"Kuru Gıdalar, Pi̇ri̇nç, Gıda, Bakliyat-bulgur-pirinç, Osmancık Pirinç, Çorba Ve Bakli̇yatlar, Pırınç",carrefour,Istanbul Bayrampaşa Forum Hıpe,361.95,2025-05-07 10:15,0
