,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Ketçap,Çerezos Hüp Ketçap %50 Fazla 26 gr,Çerezos,"Gıda, Atıştırmalık, Bi̇sküvi̇-kek-gofret-çi̇kolata-ci̇ps-kgevrek, Cips",tarim_kredi,Istanbul Bayrampaşa,8.9,2025-05-16 10:19,0
Ketçap,Ketçap Tatlı 250 gr Çokça,Çokça,"Soslar, Ketçap, Konserve Ve Baharatlar",a101,Çukurçeşme Gaziosmanpaşa Istanbul,19.9,2025-05-16 10:19,0
Ketçap,Master Puff Acı Ketçap Aromalı Mısır Cip,Master Puff,"Kuru Gıdalar, Gıda, Ci̇psler, Cipsler",carrefour,Istanbul Esenler Esprı Süper,30.25,2025-05-16 10:19,0
Ketçap,Cips Patates M.yeşil.&ketçap 100 gr Pattes,Pattes,"Patates C, Patates Cips, Kuruyemiş Ve Cipsler",hakmar,Selamlıüsküdar,32.5,2025-05-16 10:19,0
Ketçap,Tat Ketçap Tatlı 390 gr,Tat,"Hazır&hazırlanacak S, Ketçaplar, Kuru Gıdalar, Soslar, Gıda, Konserve Salça Sos, Konserve/sos/baharat, Hazır Soslar, Ketçap",carrefour,Istanbul Ramı Kışla Cad Mını,39.0,2025-05-16 10:19,0
Ketçap,Ketçap 1000 gr Tukaş,Tukaş,"170811-ketçap, 1708-konserve, 17-grup Spot",bim,Bağlarbaşıgaziosmanpaşa,39.75,2025-05-16 10:19,0
Ketçap,Tukaş Ketçap 400 gr,Tukaş,"Ketçaplar, Soslar, Konserve Salça Sos, Hazır Soslar, Ketçap, Konserve Ve Baharatlar",migros,Bayrampaşa Pashador Mm Migros,39.95,2025-05-16 10:19,0
Ketçap,Heinz Ketçap 375 gr,Heinz,"Ketçaplar, Hazır&hazırlanacak S, Soslar, Kuru Gıdalar, Gıda, Konserve Salça Sos, Konserve/sos/baharat, Hazır Soslar",migros,Avasköy Bayrampaşa M Migros,39.95,2025-05-16 10:19,0
Ketçap,Tat Acı Ketçap 250 gr,Tat,"Ketçaplar, Soslar, Konserve Salça Sos, Hazır Soslar",migros,Bayrampaşa Pashador Mm Migros,39.95,2025-05-16 10:19,0
Ketçap,Heinz Sarımsaklı Ketçap 375 gr,Heınz,"Hazır&hazırlanacak S, Ketçaplar, Kuru Gıdalar, Soslar, Gıda, Konserve Salça Sos, Konserve/sos/baharat, Hazır Soslar",migros,Avasköy Bayrampaşa M Migros,44.95,2025-05-16 10:19,0
Ketçap,Ruffles Ketçap Parti Boy 160 gr,Ruffles,"Kuru Gıdalar, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Gıda, Cips, Patates Cips, Ci̇psler, Cipsler, Ci̇ps",carrefour,Istanbul Esenler Esprı Süper,44.95,2025-05-16 10:19,0
Ketçap,Heinz Ketçap 570 gr,Heinz,"Ketçaplar, Hazır&hazırlanacak S, Soslar, Kuru Gıdalar, Gıda, Konserve Salça Sos, Konserve/sos/baharat, Hazır Soslar",migros,Bayrampaşa Pashador Mm Migros,47.95,2025-05-16 10:19,0
Ketçap,Tukaş Ketçap 650 gr,Tukaş,"Soslar, Gıda, Temel Gıda Ürünleri, Ketçap, Konserve Ve Baharatlar",tarim_kredi,Istanbul Bayrampaşa,48.0,2025-05-16 10:19,0
Ketçap,Heinz Sarımsaklı Ketçap 375 gr,Heınz,"Hazır&hazırlanacak S, Ketçaplar, Kuru Gıdalar, Soslar, Gıda, Konserve Salça Sos, Konserve/sos/baharat, Hazır Soslar",carrefour,Istanbul Bayrampaşa Forum Hıpe,48.68,2025-05-16 10:19,0
Ketçap,Ketçap 1000 gr Çokça,Çokça,"Soslar, Ketçap, Konserve Ve Baharatlar",a101,Çukurçeşme Gaziosmanpaşa Istanbul,49.0,2025-05-16 10:19,0
Ketçap,Ketçap 1000 Gr Bolbol,Bolbol,"080401-ketçap, 0804-ketçap-mayonez, 08-konserve",bim,Bağlarbaşıgaziosmanpaşa,49.0,2025-05-16 10:19,0
Ketçap,Tat Ketçap Acı 390 gr,Tat,"Hazır&hazırlanacak S, Ketçaplar, Kuru Gıdalar, Soslar, Gıda, Konserve Salça Sos, Konserve/sos/baharat, Hazır Soslar, Ketçap",carrefour,Istanbul Esenler Esprı Süper,49.95,2025-05-16 10:19,0
