,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Antep Fıstığı,Çerez Antep Fıstığı 150 gr Çerezim,Çerezim,"Lüks Ürünler, Lüks Ürün, Kuruyemiş Ve Cipsler",hakmar,Selamlıüsküdar,99.5,2025-05-17 10:20,0
Antep Fıstığı,Amigo Antep Fıstığı 150 gr,Amigo,"Çerez, Antep Fıstığı, Kuru Yemi̇şler",sok,Gop Kızılay,119.0,2025-05-17 10:19,0
Antep Fıstığı,Migros Kavrulmuş Antep Fıstığı 150 gr,Migros,"Pl Kuruyemi̇ş, Pl Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Pl Antep Fıstığı, Pl Çerez",migros,Avasköy Bayrampaşa M Migros,125.0,2025-05-17 10:20,0
Antep Fıstığı,Tadım Antep Fıstığı 90 gr,Tadım,"Kuru Gıdalar, Gıda, Kuruyemi̇şler, Kavrulmuş Kuruyemiş",carrefour,Istanbul Bayrampaşa Forum Hıpe,125.0,2025-05-17 10:20,0
Antep Fıstığı,Antep Fıstığı 150 Gr Simbat,Simbat,"050202-kuruyemiş, 05-kuruyemiş, 0502-kuruyemi̇ş",bim,Bağlarbaşıgaziosmanpaşa,125.0,2025-05-17 10:20,0
Antep Fıstığı,Kuruyemiş Antep Fıstığı 150 gr Çerezya,Çerezya,"Kuruyemi̇şler, Kuruyemiş, Antep Fıstığı",a101,Çukurçeşme Gaziosmanpaşa Istanbul,125.0,2025-05-17 10:20,0
Antep Fıstığı,Tarım Kredi Paketli Kavrulmuş Antep fıstığı 170 Gr,Tarım Kredi,"Antep Fıstık, Gıda, Atıştırmalık, Kuruyemi̇ş-kurutulmuş Meyve",tarim_kredi,Istanbul Bayrampaşa,140.9,2025-05-17 10:20,0
Antep Fıstığı,Emsal Antep Fıstığı 150 gr,Emsal,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Çerez, Kuruyemi̇ş, Antep Fıstığı",migros,Avasköy Bayrampaşa M Migros,151.95,2025-05-17 10:20,0
Antep Fıstığı,Mis Gold Antep Fıstığı Badem Tria 360 Ml,Mis,"Dondurma-donuk Ürünler, Dondurma, Çoklu Paket, Kap Dondurma",sok,Gop Kızılay,154.9,2025-05-17 10:19,0
Antep Fıstığı,Kuruyemiş Antep Fıstığı 250 gr Çerezya,Çerezya,"Kuruyemi̇şler, Kuruyemiş, Antep Fıstığı",a101,Çukurçeşme Gaziosmanpaşa Istanbul,159.0,2025-05-17 10:20,0
