,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Tulum Peyniri,Yarım Yağlı Tulum Peyniri 250 gr Kuşadası,Kuşadası,"170232-tulum Peyniri, 1702-sütlü Mamuller, 17-grup Spot",bim,Bağlarbaşıgaziosmanpaşa,69.5,2025-05-16 10:19,0
Tulum Peyniri,Taciroğlu Tulum Peyniri 250 gr,Taciroğlu,"Peynir Paket, 170232-tulum Peyniri, 1702-sütlü Mamuller, Tulum Peyniri, Peynir Günlük Servis Ve Katı Yağ, 17-grup Spot, Beyaz Peyni̇r",bim,Bağlarbaşıgaziosmanpaşa,69.5,2025-05-16 10:19,0
Tulum Peyniri,Altınkılıç Tam Yağlı izmir Tulum peyniri 100 gr,Altınkılıç,"Peynır, Gıda, Self Servıs, Yöresel Peynirler",carrefour,Istanbul Bayrampaşa Forum Hıpe,82.95,2025-05-16 10:19,0
Tulum Peyniri,Tulum Peyniri İzmir 250 gr İnan,İnan,"Özel Peyn, Özel Peynirler, Süt Ve Süt Ürünleri",hakmar,Selamlıüsküdar,99.0,2025-05-16 10:19,0
Tulum Peyniri,Tulum Peyniri Tam Yağlı 250 gr Peysan,Peysan,"021007-tulum Peyniri, 02-sütlü Mamuller, 0210-keyi̇f Peyni̇rleri̇",bim,Bağlarbaşıgaziosmanpaşa,105.0,2025-05-16 10:19,0
Tulum Peyniri,Tulum Peyniri 250 gr Peysan,Peysan,"021007-tulum Peyniri, 02-sütlü Mamuller, 0210-keyi̇f Peyni̇rleri̇",bim,Bağlarbaşıgaziosmanpaşa,127.5,2025-05-16 10:19,0
Tulum Peyniri,Mis Tulum Peyniri 300 Gr,Mis,"Özel Peynirler, Izmir Tulum, Peynir-günlük Servis, Yerli̇ Yöresel Peyni̇r",sok,Gop Kızılay,129.0,2025-05-16 10:19,0
Tulum Peyniri,Tarsüt Bergama Tulum Peyniri 400 Gr,Tarım Kredi,"Gıda, Peyni̇r, Tulum, Süt Ve Süt Ürünleri",tarim_kredi,Istanbul Bayrampaşa,129.0,2025-05-16 10:19,0
Tulum Peyniri,Efendioğulları Şavak Tulum Peyniri 300 Gr,Efendioğulları,"Özel Peynirler, Peynir-günlük Servis, Şavak Tulum, Yerli̇ Yöresel Peyni̇r",sok,Gop Kızılay,149.0,2025-05-16 10:19,0
Tulum Peyniri,Taciroğlu Tulum Peyniri 250 gr,Taciroğlu,"Peynir Paket, 170232-tulum Peyniri, 1702-sütlü Mamuller, Tulum Peyniri, Peynir Günlük Servis Ve Katı Yağ, 17-grup Spot, Beyaz Peyni̇r",migros,Bayrampaşa Pashador Mm Migros,149.9,2025-05-16 10:19,0
