,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Kraker,Ülker Çubuk Kraker 40 gr,Ülker,"Tuzlu Bi̇sküvi̇ler, Gıda, Bi̇sküvi̇, Kek Ve Mamalar, Atıştırmalık, Bi̇sküvi̇-kek-gofret-çi̇kolata-ci̇ps-kgevrek, 07-bisküvi-çikolata., 0710-krakerler, 071001-sade Krakerler, Kraker, Krakerler, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Kuru Gıdalar, Tuzlu Biskuviler, Tuzlu Bisküvi, Tuzlu Bi̇sküvi̇, Kraker Normal, Tuzlu Bisküviler, Bi̇sküvi̇ler",bim,Muratpaşa  Bayrampaşa,4.75,2025-05-17 10:20,0
Kraker,Ülker Çubuk Kraker 40 gr,Ülker,"Tuzlu Bi̇sküvi̇ler, Gıda, Bi̇sküvi̇, Kek Ve Mamalar, Atıştırmalık, Bi̇sküvi̇-kek-gofret-çi̇kolata-ci̇ps-kgevrek, 07-bisküvi-çikolata., 0710-krakerler, 071001-sade Krakerler, Kraker, Krakerler, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Kuru Gıdalar, Tuzlu Biskuviler, Tuzlu Bisküvi, Tuzlu Bi̇sküvi̇, Kraker Normal, Tuzlu Bisküviler, Bi̇sküvi̇ler",a101,Çukurçeşme Gaziosmanpaşa Istanbul,4.75,2025-05-17 10:20,0
Kraker,Ülker Çubuk Kraker 40 gr,Ülker,"Tuzlu Bi̇sküvi̇ler, Gıda, Bi̇sküvi̇, Kek Ve Mamalar, Atıştırmalık, Bi̇sküvi̇-kek-gofret-çi̇kolata-ci̇ps-kgevrek, 07-bisküvi-çikolata., 0710-krakerler, 071001-sade Krakerler, Kraker, Krakerler, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Kuru Gıdalar, Tuzlu Biskuviler, Tuzlu Bisküvi, Tuzlu Bi̇sküvi̇, Kraker Normal, Tuzlu Bisküviler, Bi̇sküvi̇ler",sok,Gazıosmanpasa Halıtpasa C,4.75,2025-05-17 10:20,0
Kraker,Ülker Çubuk Kraker 40 gr,Ülker,"Tuzlu Bi̇sküvi̇ler, Gıda, Bi̇sküvi̇, Kek Ve Mamalar, Atıştırmalık, Bi̇sküvi̇-kek-gofret-çi̇kolata-ci̇ps-kgevrek, 07-bisküvi-çikolata., 0710-krakerler, 071001-sade Krakerler, Kraker, Krakerler, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Kuru Gıdalar, Tuzlu Biskuviler, Tuzlu Bisküvi, Tuzlu Bi̇sküvi̇, Kraker Normal, Tuzlu Bisküviler, Bi̇sküvi̇ler",tarim_kredi,Istanbul Bayrampaşa,4.75,2025-05-17 10:20,0
Kraker,Eti Pizza Kraker 38 gr,Eti,"Krakerler, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Tuzlu Bi̇sküvi̇ler, Tuzlu Bisküviler",migros,Avasköy Bayrampaşa M Migros,4.9,2025-05-17 10:20,0
Kraker,Ülker Çubuk Kraker 40 gr,Ülker,"Tuzlu Bi̇sküvi̇ler, Gıda, Bi̇sküvi̇, Kek Ve Mamalar, Atıştırmalık, Bi̇sküvi̇-kek-gofret-çi̇kolata-ci̇ps-kgevrek, 07-bisküvi-çikolata., 0710-krakerler, 071001-sade Krakerler, Kraker, Krakerler, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Kuru Gıdalar, Tuzlu Biskuviler, Tuzlu Bisküvi, Tuzlu Bi̇sküvi̇, Kraker Normal, Tuzlu Bisküviler, Bi̇sküvi̇ler",migros,Gop Vadi Evleri Istanbul M,5.0,2025-05-17 10:20,0
Kraker,Ülker Çubuk Kraker 40 gr,Ülker,"Tuzlu Bi̇sküvi̇ler, Gıda, Bi̇sküvi̇, Kek Ve Mamalar, Atıştırmalık, Bi̇sküvi̇-kek-gofret-çi̇kolata-ci̇ps-kgevrek, 07-bisküvi-çikolata., 0710-krakerler, 071001-sade Krakerler, Kraker, Krakerler, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Kuru Gıdalar, Tuzlu Biskuviler, Tuzlu Bisküvi, Tuzlu Bi̇sküvi̇, Kraker Normal, Tuzlu Bisküviler, Bi̇sküvi̇ler",carrefour,Istanbul Bayrampaşa Forum Hıpe,5.0,2025-05-17 10:20,0
Kraker,Kraker Peynirli 60 gr Çıtkırıldım,Çıtkırıldım,"Krakerler, Bi̇sküvi̇, Kek Ve Mamalar, Kraker Normal",a101,Çukurçeşme Gaziosmanpaşa Istanbul,7.0,2025-05-17 10:20,0
Kraker,Kraker Baharatlı 60 gr Çıtkırıldım,Çıtkırıldım,"Krakerler, Bi̇sküvi̇, Kek Ve Mamalar, Kraker Normal",a101,Çukurçeşme Gaziosmanpaşa Istanbul,7.0,2025-05-17 10:20,0
Kraker,Torku Çubuk Kraker 64 Gr,Torku,"Kraker, Gıda, Atıştırmalık, Bi̇sküvi̇-kek-gofret-çi̇kolata-ci̇ps-kgevrek",tarim_kredi,Istanbul Bayrampaşa,7.45,2025-05-17 10:20,0
Kraker,Eti Balık Kraker 40 gr,Eti,"Krakerler, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Tuzlu Bi̇sküvi̇ler, Tuzlu Bisküviler",migros,Bayrampaşa Pashador Mm Migros,9.0,2025-05-17 10:20,0
Kraker,Ülker Çubuk Kraker 80 Gr,Ülker,"Kraker, Krakerler, Kuru Gıdalar, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Tuzlu Bi̇sküvi̇ler, Gıda, Tuzlu Biskuviler, Atıştırmalık, Bi̇sküvi̇-kek-gofret-çi̇kolata-ci̇ps-kgevrek, Bisküvi,şekerleme,mamalar Ve Sağlık Ürün, Bi̇sküvi̇ler, Tuzlu Bisküviler",tarim_kredi,Istanbul Gop Market,9.45,2025-05-17 10:19,0
Kraker,Ülker Çubuk Kraker 80 Gr,Ülker,"Kraker, Krakerler, Kuru Gıdalar, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Tuzlu Bi̇sküvi̇ler, Gıda, Tuzlu Biskuviler, Atıştırmalık, Bi̇sküvi̇-kek-gofret-çi̇kolata-ci̇ps-kgevrek, Bisküvi,şekerleme,mamalar Ve Sağlık Ürün, Bi̇sküvi̇ler, Tuzlu Bisküviler",migros,Gop Vadi Evleri Istanbul M,9.5,2025-05-17 10:19,0
Kraker,Ülker Çubuk Kraker 80 Gr,Ülker,"Kraker, Krakerler, Kuru Gıdalar, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Tuzlu Bi̇sküvi̇ler, Gıda, Tuzlu Biskuviler, Atıştırmalık, Bi̇sküvi̇-kek-gofret-çi̇kolata-ci̇ps-kgevrek, Bisküvi,şekerleme,mamalar Ve Sağlık Ürün, Bi̇sküvi̇ler, Tuzlu Bisküviler",hakmar,Selimpaşa  Üsküdar,9.5,2025-05-17 10:19,0
Kraker,Ülker Çubuk Kraker 80 Gr,Ülker,"Kraker, Krakerler, Kuru Gıdalar, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Tuzlu Bi̇sküvi̇ler, Gıda, Tuzlu Biskuviler, Atıştırmalık, Bi̇sküvi̇-kek-gofret-çi̇kolata-ci̇ps-kgevrek, Bisküvi,şekerleme,mamalar Ve Sağlık Ürün, Bi̇sküvi̇ler, Tuzlu Bisküviler",carrefour,Istanbul Bayrampaşa Forum Hıpe,9.5,2025-05-17 10:19,0
Kraker,Kraker Çubuk 150 gr Çıtkırıldım,Çıtkırıldım,"Krakerler, Bi̇sküvi̇, Kek Ve Mamalar, Kraker Normal",a101,Çukurçeşme Gaziosmanpaşa Istanbul,10.0,2025-05-17 10:20,0
Kraker,Kraker Balık 140 gr Çıtkırıldım,Çıtkırıldım,"Krakerler, Bi̇sküvi̇, Kek Ve Mamalar, Kraker Normal",a101,Çukurçeşme Gaziosmanpaşa Istanbul,11.0,2025-05-17 10:20,0
