,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Ceviz İçi,Carrefour Çiğ Ceviz İçi 70 gr,Carrefour,"Kuru Gıdalar, Çiğ Kuruyemiş, Gıda, Kuruyemi̇şler",carrefour,Istanbul Esenler Esprı Süper,49.5,2025-05-16 10:19,0
Ceviz İçi,Tadım Ceviz İçi 70 gr,Tadım,"Kuru Gıdalar, Çiğ Kuruyemiş, Gıda, Kuruyemi̇şler",carrefour,Istanbul Bayrampaşa Forum Hıpe,65.0,2025-05-16 10:19,0
Ceviz İçi,Çerez Ceviz İçi 150 gr Çerezim,Çerezim,"Lüks Ürünler, Lüks Ürün, Kuruyemiş Ve Cipsler",hakmar,Selamlıüsküdar,84.5,2025-05-16 10:19,0
Ceviz İçi,Carrefour Ceviz İçi 150 gr,Carrefour,"Kuru Gıdalar, Çiğ Kuruyemiş, Gıda, Kuruyemi̇şler",carrefour,Istanbul Esenler Esprı Süper,97.9,2025-05-16 10:19,0
Ceviz İçi,Amigo Ceviz İçi 150 gr,Amigo,"Çerez, Ceviz, Kuru Yemi̇şler",sok,Gop Sarıgöl,98.5,2025-05-16 10:19,0
Ceviz İçi,Ceviz İçi 150 Gr Simbat,Simbat,"050202-kuruyemiş, 05-kuruyemiş, 0502-kuruyemi̇ş",bim,Bağlarbaşıgaziosmanpaşa,98.5,2025-05-16 10:19,0
Ceviz İçi,Kuruyemiş Ceviz İçi 150 gr Çerezya,Çerezya,"Kuruyemi̇şler, Kuruyemiş, Ceviz",a101,Sarıgöl Gaziosmanpaşa Istanbul,98.5,2025-05-16 10:19,0
Ceviz İçi,Tarım Kredi Birlik Ceviz İçi 150 gr,Tarım Kredi,"Gıda, Atıştırmalık, Ceviz, Kuruyemi̇ş-kurutulmuş Meyve",tarim_kredi,Istanbul Bayrampaşa,98.5,2025-05-16 10:19,0
Ceviz İçi,Emsal Ceviz İçi 150 gr,Emsal,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Çerez, Ceviz, Kuru Meyve",migros,Bayrampaşa Pashador Mm Migros,104.95,2025-05-16 10:19,0
Ceviz İçi,By İzzet Ceviz İçi 150 gr,By İzzet,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Çerez, Ceviz, Kuru Meyve",migros,Mjet Merkez Mh Gop Istanbul,139.95,2025-05-16 10:19,0
Ceviz İçi,Ceviz İçi Promosyon 300 gr,Markasız,"Kuruyemiş, Kuruyemiş Servis, Ceviz, Kuru Meyve",migros,Avasköy Bayrampaşa M Migros,149.95,2025-05-16 10:19,0
Ceviz İçi,Ceviz İçi 400 gr Meray,Meray,"17-grup Spot, 1705-kuruyemi̇ş, 170505-kuruyemiş",bim,Bağlarbaşıgaziosmanpaşa,190.0,2025-05-16 10:19,0
Ceviz İçi,Kırık Ceviz İçi 400 gr Simbat Ekonomik,Simbat,"17-grup Spot, 1705-kuruyemi̇ş, 170505-kuruyemiş",bim,Bağlarbaşıgaziosmanpaşa,199.0,2025-05-16 10:19,0
Ceviz İçi,İri Kırık Ceviz İçi 400 Gr Simbat,Simbat,"050202-kuruyemiş, 05-kuruyemiş, 0502-kuruyemi̇ş",bim,Bağlarbaşıgaziosmanpaşa,210.0,2025-05-16 10:19,0
