,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Salça,Salça 28 - 30 Briks 830 gr Ipek,İpek,"1708-konserve, 17-grup Spot, 170801-domates Salçası",bim,Bağlarbaşıgaziosmanpaşa,31.5,2025-05-17 10:20,0
Salça,Salça Domates Teneke 830 gr 28 - 30 br x Tamek,Tamek,"Domates Salçaları, Konserve Ve Salça, Gıda, Konserve/sos/baharat, Domates/bıber, 1708-konserve, Salça, 17-grup Spot, 170801-domates Salçası, Konserveler Ve Çorbalar, Kuru Gıdalar, Konserve Salça Sos, Domates S",bim,Bağlarbaşıgaziosmanpaşa,32.5,2025-05-17 10:20,0
Salça,Migros Domates Salça 830 gr,Migros,"Pl Domates Salçaları, Pl Konserve Salça Sos, Pl Salça, Pl Konserve Ve Salça",migros,Avasköy Bayrampaşa M Migros,37.95,2025-05-17 10:20,0
Salça,Salça 28 - 30 Briks 830 gr Yurdum,Yurdum,"0801-salça, 080101-domates Salçası, 08-konserve",bim,Bağlarbaşıgaziosmanpaşa,38.0,2025-05-17 10:20,0
Salça,Salça Domates 830 gr Yurda %28 Brix,Yurda,"Domates Salçaları, Konserveler Ve Çorbalar, Domates S",hakmar,Selamlıüsküdar,38.0,2025-05-17 10:20,0
Salça,Salça Domates Teneke 830 gr 28 - 30 br x Tamek,Tamek,"Domates Salçaları, Konserve Ve Salça, Gıda, Konserve/sos/baharat, Domates/bıber, 1708-konserve, Salça, 17-grup Spot, 170801-domates Salçası, Konserveler Ve Çorbalar, Kuru Gıdalar, Konserve Salça Sos, Domates S",hakmar,Selimpaşa  Üsküdar,39.75,2025-05-17 10:20,0
Salça,Tamek Domates Salça Cam 360 gr,Tamek,"Domates Salçaları, Kuru Gıdalar, Konserve Ve Salça, Gıda, Konserve Salça Sos, Konserve/sos/baharat, Domates/bıber, Salça",carrefour,Istanbul Bayrampaşa Forum Hıpe,42.9,2025-05-17 10:20,0
Salça,Salça Domates 720 gr Cam 28 - br x Kazova,Kazova,"Domates Salçaları, Konserveler Ve Çorbalar, Domates S",hakmar,Selamlıüsküdar,44.5,2025-05-17 10:20,0
Salça,Tamek Domates Salça Cam 360 gr,Tamek,"Domates Salçaları, Kuru Gıdalar, Konserve Ve Salça, Gıda, Konserve Salça Sos, Konserve/sos/baharat, Domates/bıber, Salça",migros,Bayrampaşa Pashador Mm Migros,47.95,2025-05-17 10:20,0
Salça,Salça Domates Teneke 830 gr 28 - 30 br x Tamek,Tamek,"Domates Salçaları, Konserve Ve Salça, Gıda, Konserve/sos/baharat, Domates/bıber, 1708-konserve, Salça, 17-grup Spot, 170801-domates Salçası, Konserveler Ve Çorbalar, Kuru Gıdalar, Konserve Salça Sos, Domates S",migros,Bayrampaşa Pashador Mm Migros,48.95,2025-05-17 10:20,0
Salça,Salça Biber Tatlı Ev Tipi 600 gr Burcu,Burcu,"Konserveler Ve Çorbalar, Konserve Ve Salça, Biber Sal, Konserve Salça Sos, Salça, Biber Salçaları, Konserve Ve Baharatlar, Biber Salçası",hakmar,Selamlıüsküdar,49.5,2025-05-17 10:19,0
Salça,Salça Biber Acı 650 gr Çokça,Çokça,"Salça, Konserve Ve Baharatlar, Biber Salçası",a101,Çukurçeşme Gaziosmanpaşa Istanbul,57.5,2025-05-17 10:20,0
Salça,Salça Biber Tatlı 650 gr Çokça,Çokça,"Salça, Konserve Ve Baharatlar, Biber Salçası",a101,Çukurçeşme Gaziosmanpaşa Istanbul,57.5,2025-05-17 10:20,0
Salça,Burcu Domates Salça 600 gr,Burcu,"Domates Salçaları, Konserve Ve Salça, Konserve Salça Sos, Salça",migros,Bayrampaşa Pashador Mm Migros,58.95,2025-05-17 10:20,0
