,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Kuru Üzüm,Tadım Sultaniye Kuru Üzüm 140 gr,Tadım,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Kuru Gıdalar, Gıda, Kuruyemi̇şler, Çerez, Üzüm, Kuru Meyve",migros,Avasköy Bayrampaşa M Migros,45.95,2025-05-19 10:19,0
Kuru Üzüm,Tadım Sultaniye Kuru Üzüm 140 gr,Tadım,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Kuru Gıdalar, Gıda, Kuruyemi̇şler, Çerez, Üzüm, Kuru Meyve",carrefour,Istanbul Bayrampaşa Forum Hıpe,46.0,2025-05-19 10:19,0
Kuru Üzüm,Amigo dalından Kuru Üzüm Antep Karası 250 gr,Amigo,"Çerez, Kuru Meyve, Kuru Üzüm",sok,Gop Kızılay,54.9,2025-05-19 10:19,0
Kuru Üzüm,Tarım Kredi Siyah Çekirdekli Kuru Üzüm Doypack 200 Gr,Tkbf,"Gıda, Atıştırmalık, Kuruyemi̇ş-kurutulmuş Meyve, Kuru Üzüm",tarim_kredi,Istanbul Bayrampaşa,59.9,2025-05-19 10:19,0
Kuru Üzüm,Master Farm Kuru Üzüm 175 gr,Master,"Kuru Gıdalar, Gıda, Kuruyemi̇şler, Kuru Meyve",carrefour,Istanbul Bayrampaşa Forum Hıpe,60.0,2025-05-19 10:19,0
Kuru Üzüm,Tarım Kredi Sarı Çekirdekli Kuru Üzüm Map 250 Gr,Tarım Kredi,"Gıda, Atıştırmalık, Kuruyemi̇ş-kurutulmuş Meyve, Kuru Üzüm",tarim_kredi,Istanbul Gop Küçükköy,79.9,2025-05-19 10:19,0
Kuru Üzüm,Dovido 500 gr Çekirdeksiz Kuru Üzüm,Dovido,"Kuru Gıdalar, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Gıda, Kuruyemi̇şler, Çerez, Üzüm, Kuru Meyve",migros,Bayrampaşa Pashador Mm Migros,89.9,2025-05-19 10:19,0
Kuru Üzüm,Tarım Kredi Çekirdeksiz Kuru Üzüm 500 Gr,Tarım Kredi,"Gıda, Atıştırmalık, Kuruyemi̇ş-kurutulmuş Meyve, Kuru Üzüm",tarim_kredi,Istanbul Bayrampaşa,99.45,2025-05-19 10:19,0
Kuru Üzüm,Kuru Üzüm 500 gr Simbat,Simbat,"0503-kuru Meyve, 050303-üzüm, 05-kuruyemiş",bim,Bağlarbaşıgaziosmanpaşa,99.5,2025-05-19 10:20,0
Kuru Üzüm,Kuru Üzüm 500 gr Halis,Halis,"Yaş Yemiş, Kuruyemiş Ve Cipsler",hakmar,Selamlıüsküdar,99.5,2025-05-19 10:20,0
Kuru Üzüm,Amigo Dalından Kuru Üzüm 500 gr,Amigo,"Çerez, Kuru Meyve, Kuru Üzüm",sok,Gop Kızılay,99.5,2025-05-19 10:19,0
Kuru Üzüm,Tarım Kredi Özbek Cinsi Siyah Çekirdeksiz Kuru Üzüm 300 Gr,Tarım Kredi,"Gıda, Atıştırmalık, Kuruyemi̇ş-kurutulmuş Meyve, Kuru Üzüm",tarim_kredi,Istanbul Bayrampaşa,109.9,2025-05-19 10:19,0
Kuru Üzüm,Tarım Kredi Çekirdeksiz Kuru Üzüm 1,Tarım Kredi,"Gıda, Atıştırmalık, Kuruyemi̇ş-kurutulmuş Meyve, Kuru Üzüm",tarim_kredi,Istanbul Bayrampaşa,196.9,2025-05-19 10:19,0
