,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Ekmek Hamuru (Yufka),Üçgen Yufka 360 gr Connex,Connex,"041602-yufka, 04-bakliyat Ve Unlu Mamuller, 0416-paket Ekmek",bim,Bağlarbaşıgaziosmanpaşa,37.0,2025-05-14 10:16,0
Ekmek Hamuru (Yufka),Yufka Üçgen 360 gr Nimet,Nimet,"Diğer Yufkalar, Yufka, Un Ve Unlu Mamuller",a101,Çukurçeşme Gaziosmanpaşa Istanbul,37.0,2025-05-14 10:16,0
Ekmek Hamuru (Yufka),Bagetta Üçgen Yufka 360 Gr,Bagetta ,"Gıda, Temel Gıda Ürünleri, Unlu Mamüller, Yufka",tarim_kredi,Istanbul Bayrampaşa,37.0,2025-05-14 10:16,0
Ekmek Hamuru (Yufka),Tamköy Üçgen Yufka 360 gr,Tamköy,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Gop Kızılay,37.0,2025-05-14 10:15,0
Ekmek Hamuru (Yufka),Yufka 500 gr Nimet,Nimet,"Normal Yufka, Yufka, Un Ve Unlu Mamuller",a101,Çukurçeşme Gaziosmanpaşa Istanbul,39.95,2025-05-14 10:15,0
Ekmek Hamuru (Yufka),Tamköy Yufka 500 gr,Tamköy,"Pastane Ve Fırın Ürünleri̇, Yufka-sigara Böreği, Pastane Ve Fırın Ürünleri, Unlu Mamuller",sok,Gop Kızılay,54.95,2025-05-14 10:16,0
Ekmek Hamuru (Yufka),Bagetta Yufka 500 Gr,Bagetta ,"Gıda, Temel Gıda Ürünleri, Unlu Mamüller, Yufka",tarim_kredi,Istanbul Bayrampaşa,54.95,2025-05-14 10:16,0
Ekmek Hamuru (Yufka),Myfresh Üçgen Yufka 360 gr,Myfresh,"Unlu Mamuller Servis, Paketli Unlu Mamüller, Yufka",migros,Avasköy Bayrampaşa M Migros,62.45,2025-05-14 10:16,0
Ekmek Hamuru (Yufka),Yufka Baklavalık 800 gr Undy,Undy,"Un Ve Bakliyatlar, Yufkalar",hakmar,Selamlıüsküdar,67.0,2025-05-14 10:16,0
Ekmek Hamuru (Yufka),Yufka Baklavalk Ve Böreklk 800gr Ekmecik,Ekmecik,"1704-bakli̇yat Ve Unlu Mamuller, 170455-diğer Paktli Ekmeklr, 17-grup Spot",bim,Bağlarbaşıgaziosmanpaşa,67.5,2025-05-14 10:16,0
