,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Pasta,Pasta Süsü 40 gr Kenton,Kenton,"Pasta Yapma Ürünleri, Un Ve Bakliyatlar, Pasta Yap",hakmar,Selamlıüsküdar,29.5,2025-05-18 10:19,0
Pasta,Pasta Orman Meyve-karamel.cup 150 gr Ella,Ella,"Un Ve Bakliyatlar, Yaş Pasta Ve Benzer, Yaş Pasta",hakmar,Selamlıüsküdar,45.0,2025-05-18 10:19,0
Pasta,Pasta Altı Kakao 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Çukurçeşme Gaziosmanpaşa Istanbul,52.0,2025-05-18 10:19,0
Pasta,Ekler Pasta Çikolatalı 250 gr Paket Sbu,Sbu,"Un Ve Bakliyatlar, Yaş Pasta Ve Benzer, Yaş Pasta",hakmar,Selimpaşa  Üsküdar,54.5,2025-05-18 10:19,0
Pasta,Migros Mozaik Pasta 150 gr,Migros,"Pl Unlu Mamuller Servis Kıpa, Pl Paketli Unlu Mamüller, Pl Yaş Pasta, Pl Pasta Çeşi̇tleri̇",migros,Avasköy Bayrampaşa M Migros,64.4,2025-05-18 10:19,0
Pasta,Pasta Mozaik 450 gr Sbu,Sbu,"Un Ve Bakliyatlar, Yaş Pasta Ve Benzer, Yaş Pasta",hakmar,Selamlıüsküdar,69.5,2025-05-18 10:19,0
Pasta,Dondurma Mozaik Pasta 550g Tadıtam,Tadıtam,"1711-dondurulmuş Ürünler, 171122-dond. Pasta, 17-grup Spot",bim,Bağlarbaşıgaziosmanpaşa,89.0,2025-05-18 10:19,0
Pasta,Pasta Yaş Ev Yapımı Tadında 400 gr Ella,Ella,"Un Ve Bakliyatlar, Yaş Pasta Ve Benzer, Yaş Pasta",hakmar,Selamlıüsküdar,99.5,2025-05-18 10:19,0
Pasta,Dr. oetker Köstebek Pasta 450 gr,Dr. Oetker,"Tatlı/hamur Islerı, Tatlılar Hamurişleri, Kuru Gıdalar, Gıda, Hamur Ve Pasta Malzemeleri̇, Kek Ve Pasta Un Karışımları, Şekerleme Ve Fmcg Premium Ürünler, Tatlılar",migros,Avasköy Bayrampaşa M Migros,124.5,2025-05-18 10:19,0
Pasta,Coquette Mozaik Pasta 600 gr,COQUETTE,"Unlu Mamuller Servis, Paketli Unlu Mamüller, Pasta Çeşi̇tleri̇, Yaş Pasta",migros,Bayrampaşa Pashador Mm Migros,169.0,2025-05-18 10:19,0
Pasta,Dond.dubai Pasta 600g Coquette,Coquette,"1107-dondurulmuş Pasta & Tatlılar, 110701-dond. Pasta, 11-dondurulmuş Ürünler",bim,Bağlarbaşıgaziosmanpaşa,199.5,2025-05-18 10:19,0
Pasta,Frozen Cake Fac Yaban Merisnli Limonlu Pasta 600 gr,Frozen Cake Factory,"Donuk Dondurma, Pasta Tatlı, Dondurulmuş Gıda",migros,Bayrampaşa Pashador Mm Migros,284.95,2025-05-18 10:19,0
Pasta,Toblerone Çikolatalı Pasta(glutensiz)400g,Toblerone,"Dondurulmus Gıda, Dondurma-donuk Ürünler, Dondurma, Gıda, Self Servıs, Hamur Işleri, Kap Dondurma, Donuk Dondurma, Pasta Tatlı, Dondurulmuş Gıda",carrefour,Istanbul Bayrampaşa Forum Hıpe,474.95,2025-05-18 10:19,0
