,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Yumurta,Doğalım Yumurta 6 Lı 53 - 62 gr,Doğalım,"Gıda, Yumurta, Self Servıs, Günlük, Ni̇teli̇kli̇ Normal Yumurta No 3, Nitelikli Normal Yumurta No 3, Normal Yumurta No 3",migros,Avasköy Bayrampaşa M Migros,59.95,2025-05-18 10:19,0
Yumurta,Doğalım Yumurta 6 Lı 53 - 62 gr,Doğalım,"Gıda, Yumurta, Self Servıs, Günlük, Ni̇teli̇kli̇ Normal Yumurta No 3, Nitelikli Normal Yumurta No 3, Normal Yumurta No 3",carrefour,Istanbul Bayrampaşa Forum Hıpe,59.95,2025-05-18 10:19,0
Yumurta,Carrefour Bio Organik Yumurta 6 lı,Carrefour,"Gıda, Yumurta, Self Servıs, Günlük",carrefour,Istanbul Vıa Venezıa Süper,74.5,2025-05-18 10:19,0
Yumurta,Kumbasar 10 Lu Jumbo Yumurta 73 gr Üstü,Kumbasar,"Gıda, Yumurta, Self Servıs, Günlük",carrefour,Istanbul Bayrampaşa Forum Hıpe,78.1,2025-05-18 10:19,0
Yumurta,30 lu Yumurta Small,Markasız,"011101-normal Yumurtalar, 01-etli Mamuller, 0111-yumurta",bim,Bağlarbaşıgaziosmanpaşa,79.0,2025-05-18 10:20,0
Yumurta,Kumbasar Yumurta 15 Li 53 - 62 gr,Kumbasar,"Gıda, Yumurta, Self Servıs, Günlük",carrefour,Istanbul Bayrampaşa Forum Hıpe,80.9,2025-05-18 10:19,0
Yumurta,Aybar Gezen Yumurta 10'lu,Aybar,"Gıda, Yumurta, Şarküteri-kahvaltılık",tarim_kredi,Istanbul Bayrampaşa,85.0,2025-05-18 10:19,0
Yumurta,Tarım Kredi Gezen Tavuk Yumurta 10 Lu,Tarım Kredi,"Gıda, Yumurta, Şarküteri-kahvaltılık",tarim_kredi,Istanbul Bayrampaşa,85.0,2025-05-18 10:19,0
Yumurta,Akyaka Çiftliği Gezen Yumurta ( ml ) 10 Lu,Akyaka Çiftliği,"Gıda, Yumurta, Şarküteri-kahvaltılık",tarim_kredi,Istanbul Bayrampaşa,89.0,2025-05-18 10:19,0
Yumurta,Carrefour Bio Organik Yumurta 10 lu,Carrefour,"Gıda, Yumurta, Self Servıs, Günlük",carrefour,Istanbul Vıa Venezıa Süper,89.9,2025-05-18 10:19,0
Yumurta,Carrefour Yumurta 15 li lt,Carrefour,"Gıda, Yumurta, Self Servıs, Günlük",carrefour,Istanbul Esenler Esprı Süper,92.5,2025-05-18 10:19,0
Yumurta,Akyaka Çiftliği Omega Yumurta ( ml ) 10 Lu,Markasız,"Gıda, Yumurta, Şarküteri-kahvaltılık",tarim_kredi,Istanbul Bayrampaşa,95.0,2025-05-18 10:19,0
Yumurta,Tarım Kredi Organik Yumurta 10 Lu,Tarım Kredi,"Gıda, Yumurta, Şarküteri-kahvaltılık",tarim_kredi,Istanbul Bayrampaşa,99.0,2025-05-18 10:19,0
Yumurta,Bahçeci Organik Yumurta M 10 Lu,Bahçeci,"Gıda, Yumurta, Şarküteri-kahvaltılık",tarim_kredi,Istanbul Bayrampaşa,109.0,2025-05-18 10:19,0
Yumurta,Flotty Baby Organik Yumurta 10 Lu 53 - 62,Flotty,"Organi̇k Yumurta No 0, Gıda, Yumurta, Self Servıs, Günlük, Organik Yumurta No 0",carrefour,Istanbul Bayrampaşa Forum Hıpe,114.95,2025-05-18 10:19,0
Yumurta,City farm Organik Yumurta 10 Lu,City Farm,"Gıda, Yumurta, Self Servıs, Günlük",carrefour,Istanbul Vıa Venezıa Süper,125.2,2025-05-18 10:19,0
Yumurta,Carrefour Kafessiz Yumurta 30 lu M,Carrefour,"Gıda, Yumurta, Self Servıs, Günlük",carrefour,Istanbul Vıa Venezıa Süper,129.0,2025-05-18 10:19,0
Yumurta,İzmir Ege Kooperatif 10'lu Organik Yumurta,Izmir Ege Koop. ,"Gıda, Yumurta, Şarküteri-kahvaltılık",tarim_kredi,Istanbul Bayrampaşa,129.0,2025-05-18 10:19,0
Yumurta,Sade Gurme Gezen Yumurta 15 Li,Sade,"Gıda, Yumurta, Self Servıs, Günlük",carrefour,Istanbul Vıa Venezıa Süper,133.5,2025-05-18 10:19,0
Yumurta,Sade Organik Yumurta 10 Lu,Sade,"Gıda, Yumurta, Self Servıs, Günlük",carrefour,Istanbul Bayrampaşa Forum Hıpe,134.5,2025-05-18 10:19,0
Yumurta,Flotty Herbs Organik Yumurta 10 Lu 53 - 62,Flotty,"Organi̇k Yumurta No 0, Gıda, Yumurta, Self Servıs, Günlük, Organik Yumurta No 0",carrefour,Istanbul Bayrampaşa Forum Hıpe,134.95,2025-05-18 10:19,0
Yumurta,Flotty Sports Organik Yumurta 10 Lu 53 -,Flotty,"Organi̇k Yumurta No 0, Gıda, Yumurta, Self Servıs, Günlük, Organik Yumurta No 0",carrefour,Istanbul Bayrampaşa Forum Hıpe,134.95,2025-05-18 10:19,0
Yumurta,Carrefour Yumurta 30 lu M,Carrefour,"Gıda, Yumurta, Self Servıs, Günlük",carrefour,Istanbul Esenler Esprı Süper,149.0,2025-05-18 10:19,0
Yumurta,Artorganik Yumurta 15 li,Art Organik,"Gıda, Yumurta, Şarküteri-kahvaltılık",tarim_kredi,Istanbul Bayrampaşa,149.0,2025-05-18 10:19,0
Yumurta,Yumurta Beyaz 30 Lu 53 - 62 gr Yumtat,Yumtat,"Tavuk Yum, Tavuk Yumurtası, Spot Ürünler",hakmar,Selamlıüsküdar,149.0,2025-05-18 10:19,0
Yumurta,İzmir Ege Kooperatif 15'li Gezen Yumurta,Izmir Ege Koop. ,"Gıda, Yumurta, Şarküteri-kahvaltılık",tarim_kredi,Istanbul Bayrampaşa,159.0,2025-05-18 10:19,0
