,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Reçel,Reçel Çilek 380 gr Tat,Tat,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Kuru Gıdalar, Gıda, 170607-reçel Normal, 1706-kahvaltılıklar, Kahvaltılıklar, Geleneksel Reçel, 17-grup Spot, Reçeller, Reçel",bim,Bağlarbaşıgaziosmanpaşa,34.5,2025-05-16 10:19,0
Reçel,Reçel Port.&balkabağı 290g Antalya Gurme,Antalya Gurme,"170607-reçel Normal, 1706-kahvaltılıklar, 17-grup Spot",bim,Bağlarbaşıgaziosmanpaşa,37.5,2025-05-16 10:19,0
Reçel,Reçel Çilek 380 gr Lokman,Lokman,"Çilek Reçeli, Kahvaltılıklar, Reçel",a101,Halit Paşa Gaziosmanpaşa Istanbul,39.5,2025-05-16 10:19,0
Reçel,Reçel Çilek / vişne 380 Gr İlkgün,İlkgün,"060401-reçel Normal, 0604-reçel - Marmelat, 06-kahvaltılıklar",bim,Bağlarbaşıgaziosmanpaşa,43.75,2025-05-16 10:19,0
Reçel,Reçel Çilek-vişne 380 gr Sultanbacı,Sultanbacı,"Kahvaltılık Ürünler, Reçeller",hakmar,Selamlıüsküdar,43.75,2025-05-16 10:19,0
Reçel,Reçel Çilek 380 gr Bolmix,Bolmix,"Çilek Reçeli, Kahvaltılıklar, Reçel",a101,Çınarcık Gaziosmanpaşa Istanbul,43.75,2025-05-16 10:19,0
Reçel,Reçel Ayva 380 gr Bolmix,Bolmix,"Diğer Reçeller, Kahvaltılıklar, Reçel",a101,Çukurçeşme Gaziosmanpaşa Istanbul,43.75,2025-05-16 10:19,0
Reçel,Reçel Ahududu/böğürtlen 380 gr İlkgün,İlkgün,"060401-reçel Normal, 0604-reçel - Marmelat, 06-kahvaltılıklar",bim,Bağlarbaşıgaziosmanpaşa,47.5,2025-05-16 10:19,0
Reçel,Reçel Ayva Portakal Gül 1000 gr Metin,Metin,"Diğer Reçeller, Kahvaltılıklar, Reçel",a101,Çınarcık Gaziosmanpaşa Istanbul,69.0,2025-05-16 10:19,0
Reçel,Tamek Ahududu Reçel 380 gr,Tamek,"Kuru Gıdalar, Gıda, Kahvaltılıklar, Reçeller, Ahududu Reçeli",carrefour,Istanbul Bayrampaşa Forum Hıpe,75.92,2025-05-16 10:19,0
Reçel,Reçel Vişne-çilek 1000 Gr Lokman,Markasız,"170607-reçel Normal, 1706-kahvaltılıklar, 17-grup Spot",bim,Bağlarbaşıgaziosmanpaşa,77.5,2025-05-16 10:19,0
Reçel,Reçel Çilek 1000 gr Metin,Metin,"Çilek Reçeli, Kahvaltılıklar, Reçel",a101,Çukurçeşme Gaziosmanpaşa Istanbul,79.0,2025-05-16 10:19,0
Reçel,Reçel Çilek 1000 Gr Poltat,Poltat,"170607-reçel Normal, 1706-kahvaltılıklar, 17-grup Spot",bim,Bağlarbaşıgaziosmanpaşa,79.5,2025-05-16 10:19,0
Reçel,Reçel Gül / kayısı / incir / ayva 1 kg İlkgün,İlkgün,"060401-reçel Normal, 0604-reçel - Marmelat, 06-kahvaltılıklar",bim,Bağlarbaşıgaziosmanpaşa,82.0,2025-05-16 10:19,0
Reçel,Reçel Çeşitleri 1000 gr Bolmix,Bolmix,"Diğer Reçeller, Kahvaltılıklar, Reçel",a101,Çukurçeşme Gaziosmanpaşa Istanbul,82.0,2025-05-16 10:19,0
