,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Antep Fıstığı,Fellas Meyve Bar Antep Fıstığı Kakao 40 Gr,Fellas,"Bar, Kuru Gıdalar, Gıda, Atıştırmalık, Kuruyemi̇şler, Bi̇sküvi̇-kek-gofret-çi̇kolata-ci̇ps-kgevrek, Barlar, Meyve Barları, Kuruyemişli Atıştırmalıklar, Şekerleme Ve Fmcg Premium Ürünler",carrefour,Istanbul Bayrampaşa Forum Hıpe,41.21,2025-05-16 10:19,0
Antep Fıstığı,Züber Lokma Antep Fıstığı 96 gr,Züber,"Kuru Gıdalar, Gıda, Kuruyemi̇şler, Atıştırmalık, Bar Ve Kaplamalılar, Kuruyemişli Atıştırmalıklar, Çikolata Kaplamalı, Barlar, Meyve Barları, Şekerleme Ve Fmcg Premium Ürünler",sok,Gazıosmanpasa Halıtpasa C,52.5,2025-05-16 10:19,0
Antep Fıstığı,Fellas Meyve Bar Antep Fıstığı Kakao 40 Gr,Fellas,"Bar, Kuru Gıdalar, Gıda, Atıştırmalık, Kuruyemi̇şler, Bi̇sküvi̇-kek-gofret-çi̇kolata-ci̇ps-kgevrek, Barlar, Meyve Barları, Kuruyemişli Atıştırmalıklar, Şekerleme Ve Fmcg Premium Ürünler",migros,Avasköy Bayrampaşa M Migros,54.95,2025-05-16 10:19,0
Antep Fıstığı,Fellas Meyve Bar Antep Fıstığı Kakao 40 Gr,Fellas,"Bar, Kuru Gıdalar, Gıda, Atıştırmalık, Kuruyemi̇şler, Bi̇sküvi̇-kek-gofret-çi̇kolata-ci̇ps-kgevrek, Barlar, Meyve Barları, Kuruyemişli Atıştırmalıklar, Şekerleme Ve Fmcg Premium Ürünler",tarim_kredi,Istanbul Bayrampaşa,54.95,2025-05-16 10:19,0
Antep Fıstığı,Züber Lokma Antep Fıstığı 96 gr,Züber,"Kuru Gıdalar, Gıda, Kuruyemi̇şler, Atıştırmalık, Bar Ve Kaplamalılar, Kuruyemişli Atıştırmalıklar, Çikolata Kaplamalı, Barlar, Meyve Barları, Şekerleme Ve Fmcg Premium Ürünler",migros,Mjet Merkez Mh Gop Istanbul,96.9,2025-05-16 10:19,0
Antep Fıstığı,Çerez Antep Fıstığı 150 gr Çerezim,Çerezim,"Lüks Ürünler, Lüks Ürün, Kuruyemiş Ve Cipsler",hakmar,Selamlıüsküdar,99.5,2025-05-16 10:19,0
Antep Fıstığı,Kuruyemiş Antep Fıstığı 150 gr Çerezya,Çerezya,"Kuruyemi̇şler, Kuruyemiş, Antep Fıstığı",a101,Çukurçeşme Gaziosmanpaşa Istanbul,125.0,2025-05-16 10:19,0
Antep Fıstığı,Antep Fıstığı 150 Gr Simbat,Simbat,"050202-kuruyemiş, 05-kuruyemiş, 0502-kuruyemi̇ş",bim,Bağlarbaşıgaziosmanpaşa,125.0,2025-05-16 10:19,0
Antep Fıstığı,Tadım Antep Fıstığı 90 gr,Tadım,"Kuru Gıdalar, Gıda, Kuruyemi̇şler, Kavrulmuş Kuruyemiş",carrefour,Istanbul Bayrampaşa Forum Hıpe,125.0,2025-05-16 10:19,0
Antep Fıstığı,Migros Kavrulmuş Antep Fıstığı 150 gr,Migros,"Pl Kuruyemi̇ş, Pl Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Pl Antep Fıstığı, Pl Çerez",migros,Avasköy Bayrampaşa M Migros,125.0,2025-05-16 10:19,0
Antep Fıstığı,Züber Lokma Antep Fıstığı 96 gr,Züber,"Kuru Gıdalar, Gıda, Kuruyemi̇şler, Atıştırmalık, Bar Ve Kaplamalılar, Kuruyemişli Atıştırmalıklar, Çikolata Kaplamalı, Barlar, Meyve Barları, Şekerleme Ve Fmcg Premium Ürünler",carrefour,Istanbul Bayrampaşa Forum Hıpe,129.95,2025-05-16 10:19,0
Antep Fıstığı,Emsal Antep Fıstığı 150 gr,Emsal,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Çerez, Kuruyemi̇ş, Antep Fıstığı",migros,Avasköy Bayrampaşa M Migros,151.95,2025-05-16 10:19,0
Antep Fıstığı,Kuruyemiş Antep Fıstığı 250 gr Çerezya,Çerezya,"Kuruyemi̇şler, Kuruyemiş, Antep Fıstığı",a101,Çukurçeşme Gaziosmanpaşa Istanbul,159.0,2025-05-16 10:19,0
Antep Fıstığı,Antep Fıstığı Kreması 200 gr Antebella,Antebella,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, 170713-diğer Ezmeler, Kahvaltılıklar, 17-grup Spot, Krem Çi̇kolata Ve Ezmeler, 1707-bi̇sküvi̇-çi̇kolata, Antep Fıstık Ezmesi",bim,Bağlarbaşıgaziosmanpaşa,165.0,2025-05-16 10:19,0
Antep Fıstığı,Migros Antep Fıstığı Jumbo 200 gr,Migros,"Pl Kuruyemi̇ş, Pl Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Pl Antep Fıstığı, Pl Çerez",migros,Avasköy Bayrampaşa M Migros,173.25,2025-05-16 10:19,0
Antep Fıstığı,Antep Fıstığı 300 gr Simbat Ekonomik,Simbat,"17-grup Spot, 1705-kuruyemi̇ş, 170505-kuruyemiş",bim,Bağlarbaşıgaziosmanpaşa,175.0,2025-05-16 10:19,0
Antep Fıstığı,Antep Fıstığı Kreması 200 gr Antebella,Antebella,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, 170713-diğer Ezmeler, Kahvaltılıklar, 17-grup Spot, Krem Çi̇kolata Ve Ezmeler, 1707-bi̇sküvi̇-çi̇kolata, Antep Fıstık Ezmesi",migros,Avasköy Bayrampaşa M Migros,184.95,2025-05-16 10:19,0
Antep Fıstığı,Tadım Kavrulmuş Antep Fıstığı 180 gr,Tadım,"Kuru Gıdalar, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Gıda, Kuruyemi̇şler, Kuruyemiş, Kavrulmuş Kuruyemiş, Çerez, Kuruyemi̇ş, Antep Fıstığı",carrefour,Istanbul Bayrampaşa Forum Hıpe,220.0,2025-05-16 10:19,0
Antep Fıstığı,By İzzet Antep Fıstığı 200 gr,By İzzet,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Çerez, Kuruyemi̇ş, Antep Fıstığı",migros,Avasköy Bayrampaşa M Migros,221.95,2025-05-16 10:19,0
Antep Fıstığı,Tadım Kavrulmuş Antep Fıstığı 180 gr,Tadım,"Kuru Gıdalar, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Gıda, Kuruyemi̇şler, Kuruyemiş, Kavrulmuş Kuruyemiş, Çerez, Kuruyemi̇ş, Antep Fıstığı",a101,Çukurçeşme Gaziosmanpaşa Istanbul,249.95,2025-05-16 10:19,0
Antep Fıstığı,Tadım Kavrulmuş Antep Fıstığı 180 gr,Tadım,"Kuru Gıdalar, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Gıda, Kuruyemi̇şler, Kuruyemiş, Kavrulmuş Kuruyemiş, Çerez, Kuruyemi̇ş, Antep Fıstığı",migros,Avasköy Bayrampaşa M Migros,249.95,2025-05-16 10:19,0
Antep Fıstığı,Antep Fıstığı Jumbo 300 gr Simbat,Simbat,"050202-kuruyemiş, 05-kuruyemiş, 0502-kuruyemi̇ş",bim,Bağlarbaşıgaziosmanpaşa,260.0,2025-05-16 10:19,0
Antep Fıstığı,Ekonomik Antep Fıstığı 500 gr Keyifçe,Markasız,"17-grup Spot, 1705-kuruyemi̇ş, 170505-kuruyemiş",bim,Bağlarbaşıgaziosmanpaşa,299.0,2025-05-16 10:19,0
Antep Fıstığı,By İzzet Antep Fıstığı 400 gr Jumbo,By İzzet,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Çerez, Kuruyemi̇ş, Antep Fıstığı",migros,Bayrampaşa Pashador Mm Migros,489.95,2025-05-16 10:19,0
Antep Fıstığı,Antep Fıstık ,Markasız,"Antep Fıstığı Dökme, Çerez Dökme, Kuruyemiş Servis, Kavrulmuş Kuruyemi̇ş Dökme",migros,Bayrampaşa Pashador Mm Migros,949.95,2025-05-16 10:19,0
