,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Meyve Suyu,Meyve suyu %100 Kırmızı Meyve 6 x 200 Ml Dooy,Dooy,"M.nektarı-meyveli-aro. Içecek-m.suyu%100, Meyveli Içecek-aromalı Içecek, Sıvı İçecekler Ve Ci̇ps",a101,Dershaneler Gaziosmanpaşa Istanbul,49.0,2025-05-08 10:16,0
Meyve Suyu,Meyve suyu Mango - ananas 6 x 200 Ml Kızılay,Kızılay,"Maden Suyu Sade & Aromalı, Aromalı Maden Suyu, Sıvı İçecekler Ve Ci̇ps",a101,Çukurçeşme Gaziosmanpaşa Istanbul,59.5,2025-05-08 10:16,0
Meyve Suyu,Meyve suyu Karadut - frenk üzümü 6 x 200 Ml Kızılay,Kızılay,"Maden Suyu Sade & Aromalı, Aromalı Maden Suyu, Sıvı İçecekler Ve Ci̇ps",a101,Çukurçeşme Gaziosmanpaşa Istanbul,59.5,2025-05-08 10:17,0
Meyve Suyu,Meyve Suyu Sıkma Portakal 750 Ml Exotic,Exotic,"Gazsız Içecekler, Meyve Suları, Meyve Suları Ve Aromalı Içecekler, Taze Gıdalar, Içecek, M.nektarı-meyveli-aro. Içecek-m.suyu%100, 100% Meyve Suları, Taze Meyve Suları, Meyve Ve Sebze, Meyve, Meyveli Içecek-aromalı Içecek, Sıvı İçecekler Ve Ci̇ps",carrefour,Istanbul Esenler Esprı Süper,66.25,2025-05-08 10:17,0
Meyve Suyu,Meyve Suyu %100 Elma 1 lt Dimes,Dimes,"Gıda, Gazsız Içecekler, Meyve Suyu, Meyve Suyu Nektarı, Meyve Suları, Meyve Suları Ve Aromalı Içecekler, Içecek, M.nektarı-meyveli-aro. Içecek-m.suyu%100, Lıkıtler, 100% Meyve Suları, Meyveli Içecek-aromalı Içecek, Sıvı İçecekler Ve Ci̇ps",migros,Avasköy Bayrampaşa M Migros,69.95,2025-05-08 10:16,0
Meyve Suyu,Meyve Suyu %100 Karışık 1 lt Dimes,Dimes,"M.nektarı-meyveli-aro. Içecek-m.suyu%100, Meyveli Içecek-aromalı Içecek, Sıvı İçecekler Ve Ci̇ps",a101,Çukurçeşme Gaziosmanpaşa Istanbul,69.95,2025-05-08 10:17,0
Meyve Suyu,Meyve Suyu %100 Elma 1 lt Dimes,Dimes,"Gıda, Gazsız Içecekler, Meyve Suyu, Meyve Suyu Nektarı, Meyve Suları, Meyve Suları Ve Aromalı Içecekler, Içecek, M.nektarı-meyveli-aro. Içecek-m.suyu%100, Lıkıtler, 100% Meyve Suları, Meyveli Içecek-aromalı Içecek, Sıvı İçecekler Ve Ci̇ps",carrefour,Istanbul Bayrampaşa Forum Hıpe,70.0,2025-05-08 10:16,0
Meyve Suyu,Hipp Organik Karışık Meyve Suyu 200 ml,Hipp,"Hazır Mama Yemek Ve İçecek, Bebek Çayları Içecekleri, Bebek, Kağıt Ve Bebek Ürünleri, Bebek Ürünleri, Bebek Mamaları, Devam Maması Ve Tatl, Pazar",carrefour,Istanbul Esenler Esprı Süper,74.5,2025-05-08 10:16,0
Meyve Suyu,Tazeyim Detox Orman Meyveleri Suyu,Tazeyim,"Gıda, Meyve Suyu, Lıkıtler, Meyva Aromalı Içecek",carrefour,Istanbul Vıa Venezıa Süper,75.5,2025-05-08 10:17,0
Meyve Suyu,Tazeyim Detox Orman Meyveleri Suyu 700 M,Tazeyim,"Gıda, Meyve Suyu, Lıkıtler, Meyva Aromalı Içecek",carrefour,Istanbul Vıa Venezıa Süper,80.5,2025-05-08 10:17,0
Meyve Suyu,Meyve Suyu Sıkma Portakal 750 Ml Exotic,Exotic,"Gazsız Içecekler, Meyve Suları, Meyve Suları Ve Aromalı Içecekler, Taze Gıdalar, Içecek, M.nektarı-meyveli-aro. Içecek-m.suyu%100, 100% Meyve Suları, Taze Meyve Suları, Meyve Ve Sebze, Meyve, Meyveli Içecek-aromalı Içecek, Sıvı İçecekler Ve Ci̇ps",sok,Gop Kızılay,89.9,2025-05-08 10:17,0
Meyve Suyu,Meyve suyu %100 Kırmızı 946 Ml Benorganic,Ben Organik,"Gıda, Meyve Suyu, Gazsız İçecekler-meyve Suları, M.nektarı-meyveli-aro. Içecek-m.suyu%100, Içecekler, Meyveli Içecek-aromalı Içecek, Sıvı İçecekler Ve Ci̇ps",tarim_kredi,Istanbul Bayrampaşa,112.9,2025-05-08 10:16,0
Meyve Suyu,Meyve suyu %100 Portakal 946 Ml Benorganic,Ben Organik,"Gıda, Meyve Suyu, Gazsız İçecekler-meyve Suları, M.nektarı-meyveli-aro. Içecek-m.suyu%100, Içecekler, Meyveli Içecek-aromalı Içecek, Sıvı İçecekler Ve Ci̇ps",tarim_kredi,Istanbul Bayrampaşa Muratpaşa,112.9,2025-05-08 10:17,0
Meyve Suyu,Meyve suyu %100 Nar 946 Ml Benorganic,Ben Organik,"Gıda, Meyve Suyu, Gazsız İçecekler-meyve Suları, M.nektarı-meyveli-aro. Içecek-m.suyu%100, Içecekler, Meyveli Içecek-aromalı Içecek, Sıvı İçecekler Ve Ci̇ps",tarim_kredi,Istanbul Bayrampaşa,112.9,2025-05-08 10:17,0
Meyve Suyu,Meyve Suyu Sıkma Portakal 750 Ml Exotic,Exotic,"Gazsız Içecekler, Meyve Suları, Meyve Suları Ve Aromalı Içecekler, Taze Gıdalar, Içecek, M.nektarı-meyveli-aro. Içecek-m.suyu%100, 100% Meyve Suları, Taze Meyve Suları, Meyve Ve Sebze, Meyve, Meyveli Içecek-aromalı Içecek, Sıvı İçecekler Ve Ci̇ps",migros,Bayrampaşa Pashador Mm Migros,131.95,2025-05-08 10:17,0
