,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Ispanak,Dondurulmuş Ispanak 450 gr Çokça,Çokça,"Sebzeler, Dondurma Ve Dondurulmuş Ürünler, Dondurulmuş Ürünler",a101,Çukurçeşme Gaziosmanpaşa Istanbul,35.0,2025-05-02 10:14,0
Ispanak,Dondurulmuş Ispanak 450 gr Superfresh,Superfresh,"Diğer Donuk, Dondurulmus Gıda, Dondurma-donuk Ürünler, Gıda, Sebze/ Meyve, Sebzeler, Sebze Ve Meyve, Dondurma Ve Dondurulmuş Ürünler, Self Servıs, Dondurulmuş Ürünler, Dondurulmuş Gıda",a101,Çukurçeşme Gaziosmanpaşa Istanbul,45.0,2025-05-02 10:14,0
Ispanak,Dondurulmuş Ispanak 450 gr Superfresh,Superfresh,"Diğer Donuk, Dondurulmus Gıda, Dondurma-donuk Ürünler, Gıda, Sebze/ Meyve, Sebzeler, Sebze Ve Meyve, Dondurma Ve Dondurulmuş Ürünler, Self Servıs, Dondurulmuş Ürünler, Dondurulmuş Gıda",carrefour,Istanbul Bayrampaşa Forum Hıpe,76.9,2025-05-02 10:14,0
