,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Tereyağı (Kahvaltılık),Pınar Tereyağı 15 gr,Pınar,"Gıda, Self Servıs, Günlük, Tereyağ",carrefour,Istanbul Bayrampaşa Forum Hıpe,12.95,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Rooc Tereyağı Bıçağı,Rooc,"Mutfak-banyo Gereçleri̇, Gıda Dışı, Çatal-kaşık-bıçak, Klasik Non Food",tarim_kredi,Istanbul Gop Market,24.9,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Tereyağı 250 gr Milkten,Milkten,"Süt Ve Sütlü Mamüller, Tereyağ, Tereyağ Ve Kaymak",a101,Çukurçeşme Gaziosmanpaşa Istanbul,96.5,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Tereyağı Rulo 500 gr Milkten,Milkten,"Süt Ve Sütlü Mamüller, Tereyağ, Tereyağ Ve Kaymak",a101,Sarıgöl Gaziosmanpaşa Istanbul,159.0,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Tereyağı 500 gr Milkten,Milkten,"Süt Ve Sütlü Mamüller, Tereyağ, Tereyağ Ve Kaymak",a101,Çukurçeşme Gaziosmanpaşa Istanbul,175.0,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Mis Tuzlu Tereyağı 500 Gr,Mis,"Yöresel Tereyağ, Süt-yoğurt-günlük Paketli-katı Yağ, Tereyağ",sok,Gop Kızılay,175.0,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Mis Tereyağı 500 Gr,Mis,"Süt-yoğurt-günlük Paketli-katı Yağ, Tereyağ",sok,Gop Kızılay,187.0,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Tereyağı 500 gr Haktat,Haktat,"Tereyağlar, Süt Ve Süt Ürünleri, Tereyağla",hakmar,Selamlıüsküdar,189.0,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Tereyağı 500 gr Kaanlar,Kaanlar,"Süt Ve Sütlü Mamüller, Tereyağ, Tereyağ Ve Kaymak",a101,Çukurçeşme Gaziosmanpaşa Istanbul,219.0,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Tereyağı 500 gr Kebirzade,Markasız,"Tereyağlar, Süt Ve Süt Ürünleri, Tereyağla",hakmar,Selamlıüsküdar,229.0,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Torku 750 gr Tereyağı Rulo,Torku,"1702-sütlü Mamuller, 17-grup Spot, 170213-tereyağ",bim,Bağlarbaşıgaziosmanpaşa,279.0,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Mis Tereyağı 1 kg,Mis,"Süt-yoğurt-günlük Paketli-katı Yağ, Tereyağ",sok,Gop Kızılay,299.0,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Arıcı Tuzsuz Tereyağı 1000 Gr,Arıcı,"Tereyağı-krema, Gıda, Tereyağı, Süt Ve Süt Ürünleri",tarim_kredi,Istanbul Bayrampaşa,299.0,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),1 kg Tereyağı Özgüllü,Markasız,"1702-sütlü Mamuller, 17-grup Spot, 170213-tereyağ",bim,Bağlarbaşıgaziosmanpaşa,299.0,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Tereyağı Rulo 1000 Gr Terzioğlu,Terzioğlu,"1702-sütlü Mamuller, 17-grup Spot, 170213-tereyağ",bim,Bağlarbaşıgaziosmanpaşa,309.0,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Tereyağı Güney 1000 Gr,Güney,"1702-sütlü Mamuller, 17-grup Spot, 170213-tereyağ",bim,Bağlarbaşıgaziosmanpaşa,319.0,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Tereyağı Rulo 1000 Gr Otat,Otat,"1702-sütlü Mamuller, 17-grup Spot, 170213-tereyağ",bim,Bağlarbaşıgaziosmanpaşa,339.0,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Tereyağı Tuzlu 750 gr Kebir,Kebir,"Süt Ve Sütlü Mamüller, Tereyağ, Tereyağ Ve Kaymak",a101,Çukurçeşme Gaziosmanpaşa Istanbul,345.0,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Tereyağı 1 kg Milkten,Milkten,"Süt Ve Sütlü Mamüller, Tereyağ, Tereyağ Ve Kaymak",a101,Çukurçeşme Gaziosmanpaşa Istanbul,349.0,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Tereyağı 1000 gr Göynük,Göynük,"Tereyağlar, Süt Ve Süt Ürünleri, Tereyağla",hakmar,Selamlıüsküdar,349.0,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Mengen Tereyağı 1000 gr,Mengen Çiftliği,"Gıda, Self Servıs, Günlük, Tereyağ",carrefour,Istanbul Esenler Esprı Süper,359.95,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Çiftlikzade Tereyağı 900 gr,Çiftlikzade,"Gıda, Self Servıs, Günlük, Tereyağ",carrefour,Istanbul Vıa Venezıa Süper,379.95,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Gülsan Tereyağı 1000 gr,Gülsan,"Gıda, Self Servıs, Günlük, Tereyağ",carrefour,Istanbul Bayrampaşa Forum Hıpe,474.95,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Karagöl Tereyağı kg,Karagöl,"Kaymak/ Tereyağ/ Yoğurt, Sarküterı, Taze Gıdalar, Süt Ürünlerı",carrefour,Istanbul Vıa Venezıa Süper,525.0,2025-05-02 10:14,0
Tereyağı (Kahvaltılık),Koçulu Kars Tereyağı kg,Koçulu,"Kaymak/ Tereyağ/ Yoğurt, Sarküterı, Taze Gıdalar, Süt Ürünlerı",carrefour,Istanbul Vıa Venezıa Süper,640.0,2025-05-02 10:14,0
