,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Tahin Helvası,Tarım Kredi Keçiboynuzlu Tahin Helvası 500 Gr,Tarım Kredi,"Kışlık Helva, Gıda, Bal-helva-reçel-krema-ezme, Şarküteri-kahvaltılık",tarim_kredi,Istanbul Bayrampaşa,52.5,2025-05-02 10:14,0
Tahin Helvası,Taşkale Tahin Helvası Sade 500 gr,Taşkale,"Sade Helva, Helva/tahin/pekmez, Kahvaltılıklar, Helva",sok,Gop Kızılay,54.5,2025-05-02 10:14,0
Tahin Helvası,Migros Kakaolu Tahin Helvası 500 gr,Migros,"Pl Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Pl Helva Tahi̇n Pekmez, Pl Helva, Pl Kahvaltılıklar",migros,Avasköy Bayrampaşa M Migros,54.5,2025-05-02 10:14,0
Tahin Helvası,Migros Sade Tahin Helvası 500 gr,Migros,"Pl Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Pl Helva Tahi̇n Pekmez, Pl Helva, Pl Kahvaltılıklar",migros,Avasköy Bayrampaşa M Migros,54.5,2025-05-02 10:14,0
Tahin Helvası,Taşkale Tahin Helvası Kakaolu 500 gr,Taşkale,"Helva/tahin/pekmez, Kakaolu Helva, Kahvaltılıklar, Helva",sok,Gop Kızılay,54.5,2025-05-02 10:14,0
Tahin Helvası,Torku Sade Tahin Helvası 200 gr,Torku,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Kahvaltılıklar, Helva Tahi̇n Pekmez, Helva",migros,Bayrampaşa Pashador Mm Migros,61.25,2025-05-02 10:14,0
Tahin Helvası,Gülsan Sade Tahin Helvası Kürek 300 gr,Gülsan,"Gıda, Self Servıs, Günlük, Tatlılar",carrefour,Istanbul Bayrampaşa Forum Hıpe,71.75,2025-05-02 10:14,0
Tahin Helvası,Taşkale Tahin Helvası Antep Fıstıklı 500 gr,Taşkale,"Fıstıklı Helva, Helva/tahin/pekmez, Kahvaltılıklar, Helva",sok,Gop Kızılay,74.5,2025-05-02 10:14,0
Tahin Helvası,Migros Antep Fıstıklı Tahin Helvası 500 gr,Migros,"Pl Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Pl Helva Tahi̇n Pekmez, Pl Helva, Pl Kahvaltılıklar",migros,Avasköy Bayrampaşa M Migros,74.5,2025-05-02 10:14,0
Tahin Helvası,Gülsan Sade Tahin Helvası 500 gr,Gülsan,"Gıda, Self Servıs, Günlük, Tatlılar",carrefour,Istanbul Bayrampaşa Forum Hıpe,76.9,2025-05-02 10:14,0
Tahin Helvası,Tarım Kredi Antep Fıstıklı Tahin Helvası 500 Gr,Tarım Kredi,"Kışlık Helva, Gıda, Bal-helva-reçel-krema-ezme, Şarküteri-kahvaltılık",tarim_kredi,Istanbul Bayrampaşa,84.5,2025-05-02 10:14,0
Tahin Helvası,Koska Fındık Püreli Tahin Helvası 200 gr,Koska,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Gıda, Kahvaltılıklar, Self Servıs, Günlük, Helva Tahi̇n Pekmez, Helva, Tatlılar",carrefour,Istanbul Bayrampaşa Forum Hıpe,89.25,2025-05-02 10:14,0
Tahin Helvası,Torku Sade Tahin Helva 500 gr,Torku,"Sade Helva, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Gıda, Helva Sade, Helva/tahin/pekmez, Kahvaltılıklar, Self Servıs, Günlük, Helva Tahi̇n Pekmez, Helva, Tatlılar",migros,Mjet Gaziosmanpaşa Istanbul,89.9,2025-05-02 10:14,0
Tahin Helvası,Gülsan Kakaolu Tahin Helvası 500 gr,Gülsan,"Gıda, Self Servıs, Günlük, Tatlılar",carrefour,Istanbul Bayrampaşa Forum Hıpe,92.0,2025-05-02 10:14,0
Tahin Helvası,Pols Gurme Yerli Susam Sade Tahin Helvası 300 gr,Gurme,"Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Kahvaltılıklar, Helva Tahi̇n Pekmez, Helva",migros,Mjet Merkez Mh Gop Istanbul,112.95,2025-05-02 10:14,0
Tahin Helvası,Torku Sade Tahin Helva 500 gr,Torku,"Sade Helva, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Gıda, Helva Sade, Helva/tahin/pekmez, Kahvaltılıklar, Self Servıs, Günlük, Helva Tahi̇n Pekmez, Helva, Tatlılar",a101,Çukurçeşme Gaziosmanpaşa Istanbul,122.5,2025-05-02 10:14,0
Tahin Helvası,Koska Tahin Helvası Kakaolu 500 gr,Koska,"Helva Kakaolu, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Gıda, Helva/tahin/pekmez, Kakaolu Helva, Kahvaltılıklar, Self Servıs, Günlük, Helva Tahi̇n Pekmez, Helva, Tatlılar",carrefour,Istanbul Bayrampaşa Forum Hıpe,137.75,2025-05-02 10:14,0
Tahin Helvası,Koska Tahin Helvası Kakaolu 500 gr,Koska,"Helva Kakaolu, Kuruyemiş Tuzlu Atıştırmalık Ve Kahvaltılık, Gıda, Helva/tahin/pekmez, Kakaolu Helva, Kahvaltılıklar, Self Servıs, Günlük, Helva Tahi̇n Pekmez, Helva, Tatlılar",migros,Karadolap Istanbul M Migros,137.75,2025-05-02 10:14,0
